cluster	model	profile_type	orthogroup	signif_level	signif_fdr	coefficient	pval	species	locus_tag	Length	egg_Description	KO	KO_definition	deepsig_feature	deepsig_start	deepsig_end
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037282280.1	183	Sulfotransferase domain	K16949;K22523;K22312;K22321;K22905	amine sulfotransferase [EC:2.8.2.3];sulfotransferase 6B1 [EC:2.8.2.-];hydroxyjasmonate sulfotransferase [EC:2.8.2.39];aliphatic desulfoglucosinolate sulfotransferase [EC:2.8.2.38];omega-hydroxy-beta-dihydromenaquinone-9 sulfotransferase [EC:2.8.2.40]	Chain	1	183
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037290655.1	314	Sulfotransferase domain	K22523;K16949;K22312;K22321;K22905	sulfotransferase 6B1 [EC:2.8.2.-];amine sulfotransferase [EC:2.8.2.3];hydroxyjasmonate sulfotransferase [EC:2.8.2.39];aliphatic desulfoglucosinolate sulfotransferase [EC:2.8.2.38];omega-hydroxy-beta-dihydromenaquinone-9 sulfotransferase [EC:2.8.2.40]	Chain	1	314
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037291285.1	320	Sulfotransferase family cytosolic 2B member 1-like	K16949;K22523;K22312;K22321;K22905	amine sulfotransferase [EC:2.8.2.3];sulfotransferase 6B1 [EC:2.8.2.-];hydroxyjasmonate sulfotransferase [EC:2.8.2.39];aliphatic desulfoglucosinolate sulfotransferase [EC:2.8.2.38];omega-hydroxy-beta-dihydromenaquinone-9 sulfotransferase [EC:2.8.2.40]	Chain	1	320
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-microplus	Rhipicephalus-microplus_XP-037291286.1	318	Belongs to the sulfotransferase 1 family	K16949;K22523;K22312;K22321;K22905	amine sulfotransferase [EC:2.8.2.3];sulfotransferase 6B1 [EC:2.8.2.-];hydroxyjasmonate sulfotransferase [EC:2.8.2.39];aliphatic desulfoglucosinolate sulfotransferase [EC:2.8.2.38];omega-hydroxy-beta-dihydromenaquinone-9 sulfotransferase [EC:2.8.2.40]	Chain	1	318
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037502008.1	317	Sulfotransferase domain	K01016;K01025;K01014;K01015;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3]	Chain	1	317
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037512247.1	319	Sulfotransferase domain	K01016;K01025;K01015;K11822;K01014	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];bile-salt sulfotransferase [EC:2.8.2.14];aryl sulfotransferase [EC:2.8.2.1]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037512250.1	319	Sulfotransferase domain	K01016;K01025;K01015;K16949;K01014	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3];aryl sulfotransferase [EC:2.8.2.1]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037514044.1	359	Sulfotransferase domain	K01016;K01025;K16949;K01014;K11822	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];amine sulfotransferase [EC:2.8.2.3];aryl sulfotransferase [EC:2.8.2.1];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	359
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037514048.1	319	Sulfotransferase domain	K01016;K01025;K01014;K01015;K22523	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];sulfotransferase 6B1 [EC:2.8.2.-]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037514050.1	318	NA	K01016;K01025;K01014;K16949;K01015	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3];alcohol sulfotransferase [EC:2.8.2.2]	Chain	1	318
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037514365.1	303	sulfotransferase activity	K01016;K01025;K01014;K01015;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3]	Chain	1	303
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037514370.1	320	Sulfotransferase domain	K01025;K01016;K01015;K01014;K16949	sulfotransferase [EC:2.8.2.-];estrone sulfotransferase [EC:2.8.2.4];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3]	Chain	1	320
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515070.1	268	amine sulfotransferase activity	K01016;K01025;K01014;K01015;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3]	Chain	1	268
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515072.1	255	Sulfotransferase domain	K01016;K01025;K01014;K16949;K01015	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3];alcohol sulfotransferase [EC:2.8.2.2]	Chain	1	255
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515074.1	255	NA	K01016;K01025;K01014;K16949;K01015	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3];alcohol sulfotransferase [EC:2.8.2.2]	Chain	1	255
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515075.1	320	amine sulfotransferase activity	K01016;K01025;K01014;K11822;K01015	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];bile-salt sulfotransferase [EC:2.8.2.14];alcohol sulfotransferase [EC:2.8.2.2]	Chain	1	320
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515225.1	316	Sulfotransferase 1C2	K01025;K01016;K01014;K01015;K16949	sulfotransferase [EC:2.8.2.-];estrone sulfotransferase [EC:2.8.2.4];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3]	Chain	1	316
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515229.1	195	Sulfotransferase domain	K01016;K01025;K01014;K11822;K01015	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];bile-salt sulfotransferase [EC:2.8.2.14];alcohol sulfotransferase [EC:2.8.2.2]	Chain	1	195
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515230.1	267	amine sulfotransferase activity	K01025;K01016;K01015;K01014;K16949	sulfotransferase [EC:2.8.2.-];estrone sulfotransferase [EC:2.8.2.4];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3]	Chain	1	267
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515232.1	319	amine sulfotransferase activity	K01016;K01025;K01014;K01015;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515233.1	158	NA	K01016;K01025;K01015;K01014;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3]	Chain	1	158
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515234.1	329	Sulfotransferase domain	K01016;K01025;K01015;K01014;K22523	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1];sulfotransferase 6B1 [EC:2.8.2.-]	Chain	1	329
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037515534.1	319	Belongs to the sulfotransferase 1 family	K01025;K01016;K01014;K01015;K11822	sulfotransferase [EC:2.8.2.-];estrone sulfotransferase [EC:2.8.2.4];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037521618.1	214	Sulfotransferase domain	K01015;K01016;K16949;K01025;K01014	alcohol sulfotransferase [EC:2.8.2.2];estrone sulfotransferase [EC:2.8.2.4];amine sulfotransferase [EC:2.8.2.3];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1]	Chain	1	214
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037521620.2	227	amine sulfotransferase activity	K01015;K01025;K01016;K16949;K01014	alcohol sulfotransferase [EC:2.8.2.2];sulfotransferase [EC:2.8.2.-];estrone sulfotransferase [EC:2.8.2.4];amine sulfotransferase [EC:2.8.2.3];aryl sulfotransferase [EC:2.8.2.1]	Chain	1	227
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-037526442.1	170	Belongs to the sulfotransferase 1 family	K01025;K01016;K01015;K01014;K11822	sulfotransferase [EC:2.8.2.-];estrone sulfotransferase [EC:2.8.2.4];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	170
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-049270806.1	320	Sulfotransferase domain	K01016;K01025;K01014;K16949;K11822	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	320
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-049270807.1	319	Sulfotransferase domain	K01016;K01025;K16949;K01015;K01014	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];amine sulfotransferase [EC:2.8.2.3];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.155727191843309	0.00889113421142559	Rhipicephalus-sanguineus	Rhipicephalus-sanguineus_XP-049270872.1	319	alcohol sulfotransferase activity	K01016;K01025;K01015;K01014;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3]	Chain	1	319
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-134109-1.1	673	NA	K22615;K20865;K25450;K10165;K08727	NLR family CARD domain containing 5;NACHT, LRR and PYD domains-containing protein 12;dynein regulatory complex subunit 5;nucleotide-binding oligomerization domain-containing protein 2;nucleotide-binding oligomerization domain-containing protein 1	Chain	1	673
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-134109-1.2	1316	NA	K20865;K10165;K10370;K25450;K12807	NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;tropomodulin;dynein regulatory complex subunit 5;baculoviral IAP repeat-containing protein 1	Chain	1	1316
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-134110-1.4	1331	NA	K20865;K10370;K10165;K22615;K25450	NACHT, LRR and PYD domains-containing protein 12;tropomodulin;nucleotide-binding oligomerization domain-containing protein 2;NLR family CARD domain containing 5;dynein regulatory complex subunit 5	Chain	1	1331
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-17693-1.1	680	NA	K20865;K10370;K22615;K22666;K10165	NACHT, LRR and PYD domains-containing protein 12;tropomodulin;NLR family CARD domain containing 5;NACHT, LRR and PYD domains-containing protein 14;nucleotide-binding oligomerization domain-containing protein 2	Chain	1	680
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-19643-1.8	732	NA	K10370;K10165;K20865;K22615;K08727	tropomodulin;nucleotide-binding oligomerization domain-containing protein 2;NACHT, LRR and PYD domains-containing protein 12;NLR family CARD domain containing 5;nucleotide-binding oligomerization domain-containing protein 1	Chain	1	732
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-240243-1.2	750	NA	K10165;K20865;K16634;K22615;K09257	nucleotide-binding oligomerization domain-containing protein 2;NACHT, LRR and PYD domains-containing protein 12;ribonuclease inhibitor;NLR family CARD domain containing 5;NF-kappa-B inhibitor-like protein 2	Chain	1	750
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-47053-1.6	432	NA	K20865;K10370;K10165;K25450;K17576	NACHT, LRR and PYD domains-containing protein 12;tropomodulin;nucleotide-binding oligomerization domain-containing protein 2;dynein regulatory complex subunit 5;protein phosphatase 1 regulatory subunit 37	Chain	1	432
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-47053-1.7	515	NA	K20865;K10370;K10165;K25450;K14319	NACHT, LRR and PYD domains-containing protein 12;tropomodulin;nucleotide-binding oligomerization domain-containing protein 2;dynein regulatory complex subunit 5;Ran GTPase-activating protein 1	Chain	1	515
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-54278-1.4	411	NA	K22615;K20865;K10165;K08727;K25450	NLR family CARD domain containing 5;NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;nucleotide-binding oligomerization domain-containing protein 1;dynein regulatory complex subunit 5	Chain	1	411
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-74357-1.3	710	Ribonuclease inhibitor	K10370;K20865;K10165;K22615;K08727	tropomodulin;NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;NLR family CARD domain containing 5;nucleotide-binding oligomerization domain-containing protein 1	Chain	1	710
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-77864-1.1	267	NA	K10370;K22615;K08727;K09257;K20865	tropomodulin;NLR family CARD domain containing 5;nucleotide-binding oligomerization domain-containing protein 1;NF-kappa-B inhibitor-like protein 2;NACHT, LRR and PYD domains-containing protein 12	Chain	1	267
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-85524-1.1	647	NA	K20865;K22615;K25450;K10165;K22666	NACHT, LRR and PYD domains-containing protein 12;NLR family CARD domain containing 5;dynein regulatory complex subunit 5;nucleotide-binding oligomerization domain-containing protein 2;NACHT, LRR and PYD domains-containing protein 14	Chain	1	647
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-92594-1.3	586	NA	K20865;K22615;K10370;K10165;K25450	NACHT, LRR and PYD domains-containing protein 12;NLR family CARD domain containing 5;tropomodulin;nucleotide-binding oligomerization domain-containing protein 2;dynein regulatory complex subunit 5	Chain	1	586
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-sculptum	Amblyomma-sculptum_GEEX01006568.1.p1	647	NA	K20865;K10165;K09257;K22265;K16634	NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;NF-kappa-B inhibitor-like protein 2;NACHT, LRR and PYD domains-containing protein 4;ribonuclease inhibitor	Chain	1	647
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-sculptum	Amblyomma-sculptum_GEEX01007092.1.p1	671	NA	K22615;K20865;K10370;K25450;K22666	NLR family CARD domain containing 5;NACHT, LRR and PYD domains-containing protein 12;tropomodulin;dynein regulatory complex subunit 5;NACHT, LRR and PYD domains-containing protein 14	Chain	1	671
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-sculptum	Amblyomma-sculptum_GEEX01012643.1.p1	273	NA	K22615;K10165;K25450;K08727;K20865	NLR family CARD domain containing 5;nucleotide-binding oligomerization domain-containing protein 2;dynein regulatory complex subunit 5;nucleotide-binding oligomerization domain-containing protein 1;NACHT, LRR and PYD domains-containing protein 12	Chain	1	273
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Amblyomma-sculptum	Amblyomma-sculptum_GEEX01015057.1.p1	155	NA	NA	NA	Chain	1	155
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-050031052.2	737	NA	K20865;K10165;K22615;K16634;K25401	NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;NLR family CARD domain containing 5;ribonuclease inhibitor;leucine-rich repeat-containing protein 45	Chain	1	737
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-050031053.2	767	NA	K20865;K10165;K22615;K16634;K25401	NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;NLR family CARD domain containing 5;ribonuclease inhibitor;leucine-rich repeat-containing protein 45	Chain	1	767
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-050031574.1	752	NA	K20865;K22615;K16634;K10165;K10370	NACHT, LRR and PYD domains-containing protein 12;NLR family CARD domain containing 5;ribonuclease inhibitor;nucleotide-binding oligomerization domain-containing protein 2;tropomodulin	Chain	1	752
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-050031576.1	727	NA	K10370;K22615;K10165;K20865;K17576	tropomodulin;NLR family CARD domain containing 5;nucleotide-binding oligomerization domain-containing protein 2;NACHT, LRR and PYD domains-containing protein 12;protein phosphatase 1 regulatory subunit 37	Chain	1	727
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-050034128.1	711	NA	K10370;K22615;K22614;K10165;K09257	tropomodulin;NLR family CARD domain containing 5;NLR family CARD domain-containing protein 3;nucleotide-binding oligomerization domain-containing protein 2;NF-kappa-B inhibitor-like protein 2	Chain	1	711
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-050034192.1	712	NA	K22615;K10165;K25450;K20865;K08727	NLR family CARD domain containing 5;nucleotide-binding oligomerization domain-containing protein 2;dynein regulatory complex subunit 5;NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 1	Chain	1	712
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-050035015.1	763	NA	K10370;K10347;K20865;K10165;K22615	tropomodulin;leucine-rich repeat-containing protein 41;NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;NLR family CARD domain containing 5	Chain	1	763
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-050035020.1	763	NA	K22615;K25450;K20865;K10165;K17576	NLR family CARD domain containing 5;dynein regulatory complex subunit 5;NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;protein phosphatase 1 regulatory subunit 37	Chain	1	763
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-050047014.1	708	NA	K20865;K10165;K10370;K16634;K22614	NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;tropomodulin;ribonuclease inhibitor;NLR family CARD domain-containing protein 3	Chain	1	708
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-054924638.1	730	NA	K20865;K22615;K10165;K16634;K17576	NACHT, LRR and PYD domains-containing protein 12;NLR family CARD domain containing 5;nucleotide-binding oligomerization domain-containing protein 2;ribonuclease inhibitor;protein phosphatase 1 regulatory subunit 37	Chain	1	730
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-054924640.1	758	NACHT, LRR and PYD domains-containing protein 14	K10165;K22615;K20865;K16634;K17576	nucleotide-binding oligomerization domain-containing protein 2;NLR family CARD domain containing 5;NACHT, LRR and PYD domains-containing protein 12;ribonuclease inhibitor;protein phosphatase 1 regulatory subunit 37	Chain	1	758
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-andersoni	Dermacentor-andersoni_XP-054924752.1	638	NA	K20865;K10165;K22615;K25450;K16634	NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;NLR family CARD domain containing 5;dynein regulatory complex subunit 5;ribonuclease inhibitor	Chain	1	638
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-silvarum	Dermacentor-silvarum_XP-037555342.1	788	NA	K20865;K22615;K10165;K17576;K10370	NACHT, LRR and PYD domains-containing protein 12;NLR family CARD domain containing 5;nucleotide-binding oligomerization domain-containing protein 2;protein phosphatase 1 regulatory subunit 37;tropomodulin	Chain	1	788
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-silvarum	Dermacentor-silvarum_XP-037555351.1	737	NA	K20865;K10165;K10370;K22615;K17576	NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;tropomodulin;NLR family CARD domain containing 5;protein phosphatase 1 regulatory subunit 37	Chain	1	737
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-silvarum	Dermacentor-silvarum_XP-037568919.1	704	NA	K20865;K10165;K22663;K22666;K22615	NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;NACHT, LRR and PYD domains-containing protein 9;NACHT, LRR and PYD domains-containing protein 14;NLR family CARD domain containing 5	Chain	1	704
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-silvarum	Dermacentor-silvarum_XP-037572537.1	184	NA	K22535	drumstick	Chain	1	184
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-silvarum	Dermacentor-silvarum_XP-037573747.1	796	NA	K25450;K10165;K22615;K20865;K08727	dynein regulatory complex subunit 5;nucleotide-binding oligomerization domain-containing protein 2;NLR family CARD domain containing 5;NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 1	Chain	1	796
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-silvarum	Dermacentor-silvarum_XP-037582785.1	729	NA	K20865;K10165;K17576;K22615;K09257	NACHT, LRR and PYD domains-containing protein 12;nucleotide-binding oligomerization domain-containing protein 2;protein phosphatase 1 regulatory subunit 37;NLR family CARD domain containing 5;NF-kappa-B inhibitor-like protein 2	Chain	1	729
cluster_46	speciation	speciation	OG0000803	Yes	No	0.264475631234982	0.0189132378645682	Dermacentor-silvarum	Dermacentor-silvarum_XP-049516365.1	732	tubulin-dependent ATPase activity	K26156;K10401;K26157;K10394;K10393	kinesin family member 18B;kinesin family member 18A;kinesin family member 19;kinesin family member 3A;kinesin family member 2/24	Chain	1	732
