X1,X2,leiden_cluster_id,walktrap6_cluster_id,infomap_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0006519,-6.46598559095739,1.33804225322883,60,114,288,43,662,None,None,NA
OG0006520,2.45870560929896,-1.82848108413537,39,63,123,481,894,GBD/FH3 domain-containing protein,GO:0005829; GO:0008360; GO:0016477; GO:0030866; GO:0051015 (16),GO:0003779; GO:0007010; GO:0022604 (14)
OG0006521,-4.59623151495336,-1.66769087913354,41,79,182,79,10,POGO family transposase, putative (POGO family transposase, putative (Fragment)),GO:0004622; GO:0005576; GO:0005789; GO:0008081; GO:0016829; GO:0046475; GO:0046872 (22),GO:0005576; GO:0006629; GO:0008081; GO:0016020; GO:0016829; GO:0046872 (9)
OG0006522,-6.18293219282507,1.4989700257508,60,291,236,497,562,None,None,NA
OG0006524,-2.36415507867216,-10.4462823927673,27,27,44,164,321,None,None,NA
OG0006525,8.77908343598963,9.3554267823426,70,262,554,344,820,None,None,NA
OG0006526,-2.69504093601583,-1.75259054305871,28,58,46,51,242,Protein naked cuticle homolog,GO:0005509; GO:0005737; GO:0005886; GO:0016055; GO:0030178 (24),GO:0005737; GO:0005886; GO:0016055; GO:0030178 (4)
OG0006528,-2.65112781002401,-1.7793411076339,28,292,188,302,3470,None,None,NA
OG0006529,3.95582694337488,5.58479403850715,16,334,426,534,817,None,None,NA
OG0006530,-0.374092037223566,9.11238860485236,59,324,480,540,845,None,None,NA
OG0006531,8.75383204743983,9.24638175365608,70,7,359,343,463,None,None,NA
OG0006532,-12.4043815679777,-4.56657100322564,20,16,115,301,63,None,None,NA
OG0006533,3.54155082032801,5.1494769990174,16,7,205,158,108,Transmembrane protein-like,GO:0016020 (31),NA
OG0006534,4.19995755479456,3.07633780834358,56,8,462,98,404,None,None,NA
OG0006535,5.04804534242273,4.4327440201966,24,17,443,470,807,None,None,NA
OG0006536,0.223097985245001,4.43350219127815,18,68,501,57,128,Headcase-like protein,None,NA
OG0006537,-4.56507163717626,-8.22925139072259,3,83,22,13,171,Kynurenine formamidase (KFA) (KFase),GO:0004061; GO:0005737; GO:0019441 (31),NA
OG0006538,9.43472499177576,3.05358218547981,18,68,558,57,886,None,None,NA
OG0006539,-3.88298469259619,-4.92081511619408,4,31,45,48,152,None,None,NA
OG0006540,6.05992860124231,8.17813872692268,49,147,121,403,380,C2H2-type domain-containing protein,None,NA
OG0006541,-0.0085118360745795,9.15760421154182,59,82,523,72,700,None,None,NA
OG0006542,8.92665404603602,9.5213842332093,70,262,554,344,512,Selenoprotein, putative,GO:0030433; GO:0030968; GO:0030970; GO:0036502; GO:0036513 (30),GO:0005789; GO:0006886 (1)
OG0006543,-10.4193285055387,1.90619849559943,29,117,495,426,537,None,None,NA
OG0006545,-3.97810559942602,-4.97355080249627,4,265,45,401,3471,Calcineurin-like phosphoesterase domain-containing protein,GO:0005783; GO:0006506; GO:0016020; GO:0016787 (31),NA
OG0006546,-3.89379363729833,-4.96047211292107,4,31,45,316,3472,Hexosyltransferase,GO:0000139; GO:0006493; GO:0016020; GO:0016758 (22),GO:0000139; GO:0006486; GO:0016758 (9)
OG0006547,0.989812796570074,9.89965152141731,59,7,504,87,343,Superoxide dismutase,GO:0006801; GO:0046872 (31),NA
OG0006548,0.151581709839117,-8.09692144992669,31,11,97,434,3473,None,None,NA
OG0006550,-5.07593374922155,7.45540999767463,9,60,31,5,19,None,None,NA
OG0006551,-3.95074802114843,-5.0724034369262,4,31,45,48,326,None,None,NA
OG0006553,-2.53417068197607,-1.84572125079949,28,58,46,92,325,None,None,NA
OG0006554,3.55298489854456,1.84721803066413,32,59,89,107,531,None,None,NA
OG0006555,-3.0725266285169,8.70498561260383,38,10,414,19,271,Insulin receptor tyrosine kinase substrate, putative,GO:0005654; GO:0005829; GO:0016301; GO:0016310; GO:0030838; GO:0051017; GO:0051764; GO:2000251 (31),NA
OG0006556,4.34860438630701,1.20985078212898,48,175,488,105,861,WD repeat-containing protein 91,GO:0005829; GO:0031313; GO:0031901; GO:0031902; GO:0035014; GO:0043551; GO:0045022 (31),NA
OG0006557,4.46056765840174,-1.35734391811211,51,194,461,208,8,Zinc finger protein, putative (Zinc finger protein, putative (Fragment)),GO:0005634 (31),NA
OG0006559,0.0440949849856012,4.34825562832038,18,68,565,485,263,None,None,NA
OG0006561,1.26722711846949,-0.144880777624442,37,88,358,83,70,None,None,NA
OG0006562,-5.54001098348974,-3.13765830959101,10,102,74,410,95,None,None,NA
OG0006563,-2.73955547287344,-1.93421006801446,28,58,46,92,551,None,None,NA
OG0006564,9.55507773683192,3.21950387355964,66,9,320,115,768,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7),GO:0005747; GO:0016491; GO:0032981 (31),NA
OG0006565,4.58520860002161,4.81068181392829,24,17,509,536,899,None,None,NA
OG0006566,6.1747114114535,3.93328618404548,65,301,540,539,395,None,None,NA
OG0006568,0.00558549687982723,4.11180829403083,18,68,396,193,654,Resistance to inhibitors of cholinesterase protein 3 N-terminal domain-containing protein,GO:0005783; GO:0016020 (31),NA
OG0006571,-2.21593322827696,-5.56530333164056,10,109,77,66,538,Calcineurin-like phosphoesterase domain-containing protein,GO:0006506; GO:0016020; GO:0016787 (31),NA
OG0006572,-4.87392764761328,-13.8226490080627,36,189,128,37,193,None,None,NA
OG0006573,1.10917991922022,0.107479804727242,37,88,583,83,3474,Synaptic vesicle protein, putative,None,NA
OG0006574,2.3625137262118,-1.81793153884728,39,128,189,430,607,None,None,NA
OG0006575,-9.75105028822302,9.22954749462287,6,140,11,102,311,Sprouty-related,GO:0009966; GO:0016020 (31),NA
OG0006576,6.83654612825037,5.28765963909309,46,78,571,248,41,None,None,NA
OG0006578,2.16062516496302,-1.82467640045006,39,63,91,148,387,None,None,NA
OG0006579,-0.552726680778254,-2.07129526737054,11,55,270,209,3475,None,None,NA
OG0006580,0.566547100998174,6.82177924511115,45,13,105,348,349,None,None,NA
OG0006581,0.997929041839849,6.22625159618537,45,34,555,30,827,None,None,NA
OG0006582,10.4232513360751,5.34959506389777,33,93,331,97,268,None,GO:0016020 (31),NA
OG0006583,1.64400262162806,3.78682183620612,18,74,363,284,502,None,None,NA
OG0006585,1.19656152055384,7.23644255993049,45,144,157,238,134,None,None,NA
OG0006586,13.6763574533236,4.12183141109626,2,25,269,5,694,None,None,NA
OG0006587,9.66633433625818,0.988568299981759,50,76,100,58,3476,F-box domain-containing protein,GO:0003677; GO:0004623; GO:0005509; GO:0005576; GO:0006644; GO:0016042; GO:0050482 (31),NA
OG0006588,3.69601935670496,-4.34748745563348,61,18,328,163,27,None,None,NA
OG0006589,6.71067256257654,4.64238690731208,16,7,426,75,57,Ankyrin repeat domain-containing protein 7,GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (22),GO:0005576; GO:0005634; GO:0005886; GO:0006887; GO:0032088; GO:0032440; GO:0044218; GO:0044231; GO:0051059; GO:0090729 (6)
OG0006590,13.4307844095004,4.24133109447639,2,25,269,5,165,Cyanocobalamin reductase (cyanide-eliminating),GO:0005737; GO:0009235; GO:0032451; GO:0033787; GO:0071949 (22),GO:0005737; GO:0016491 (9)
OG0006591,-6.32835989668249,1.26841973659675,60,114,497,43,576,Sushi domain-containing protein,GO:0016020 (30),NA
OG0006592,1.25520033166529,-4.55611074569543,47,131,143,62,203,Dephospho-CoA kinase domain-containing protein, putative,GO:0004140; GO:0005524; GO:0015937; GO:0016310 (20),GO:0004140; GO:0005524; GO:0015937; GO:0016020 (6)
OG0006593,1.49523324296595,5.51821231243293,45,34,543,496,297,DNA binding protein Mcm,GO:0003697; GO:0005524; GO:0005634; GO:0032508; GO:0042555 (30),GO:0003677; GO:0004386; GO:0005524; GO:0006260; GO:0032508 (1)
OG0006594,0.261695569015753,4.06596850750129,18,68,39,308,528,rRNA methylase, putative,GO:0003723; GO:0008173; GO:0016020; GO:0031167 (25),GO:0003723; GO:0005739; GO:0008173; GO:0031167 (6)
OG0006596,0.955842917419683,6.9243211686341,45,13,105,383,3477,None,None,NA
OG0006597,-5.19988327696203,1.7561197221009,63,107,397,443,135,None,None,NA
OG0006599,-2.6686900801885,-1.4488511145385,28,58,46,427,3478,Galactokinase-like protein,GO:0004335; GO:0005524; GO:0005737; GO:0006012 (31),NA
OG0006600,2.3330513887179,-1.62383175494988,39,63,199,148,110,Lon protease homolog,GO:0004176; GO:0004252; GO:0005524; GO:0006508; GO:0016887; GO:0030163 (31),NA
OG0006602,-4.69679861738561,-13.6489477217468,36,71,3,183,3479,C2H2-type domain-containing protein,None,NA
OG0006603,0.279331391311895,-7.39272976520379,2,25,108,111,3480,None,None,NA
OG0006604,13.1666662149203,4.13433789608161,2,25,467,69,752,ABC transporter, putative,GO:0005319; GO:0005524; GO:0006869; GO:0016020; GO:0016787; GO:0042626; GO:0043231; GO:0140359 (31),NA
OG0006605,2.31694096849085,-1.42325008514245,39,63,123,481,198,None,None,NA
OG0006606,1.22282237336756,-0.0463512003691933,37,88,358,83,453,RING finger protein 37-like isoform X2,GO:0004842; GO:0016567 (31),NA
OG0006607,-12.4917676992643,-4.61383689048608,20,16,115,301,63,Ankyrin repeat-containing protein,GO:0005576; GO:0005886; GO:0006887; GO:0007165; GO:0009605; GO:0032440; GO:0044218; GO:0044231; GO:0090729 (20),GO:0005576; GO:0005886; GO:0006887; GO:0007165; GO:0009605; GO:0044218; GO:0044231; GO:0090729 (11)
OG0006609,10.802516167618,2.86998462078254,74,267,429,393,558,Gastrula zinc finger protein-like protein,None,NA
OG0006610,4.17980307862879,-1.03340721729119,51,143,136,428,472,None,None,NA
OG0006611,-0.809587890647639,1.35157775280158,57,110,212,34,681,Nucleolar protein 12,GO:0005730; GO:0019843 (31),NA
OG0006612,1.43336910531641,-7.11997342708428,31,62,591,1125,3481,None,None,NA
OG0006613,6.81297606752039,3.87433909771125,65,301,540,75,634,Transmembrane protein, putative,GO:0016020; GO:0070059 (31),NA
OG0006614,-12.3760498113859,-4.45620942714532,20,16,115,301,194,Ionotropic glutamate receptor L-glutamate and glycine-binding domain-containing protein,GO:0004970; GO:0005886; GO:0008066; GO:0035249; GO:0050804; GO:0098839; GO:1904315 (20),GO:0004970; GO:0005886 (6)
OG0006615,-2.32012938930868,-1.64780736568291,28,239,256,305,267,None,None,NA
OG0006616,4.58395928666712,9.94772433635871,69,7,388,87,889,None,None,NA
OG0006617,4.25000542924524,1.04263257381599,48,175,442,105,30,None,None,NA
OG0006618,-6.3956330366361,1.26177739498298,60,114,387,43,174,None,None,NA
OG0006619,0.800687258697759,1.96426486370246,18,68,396,193,654,None,None,NA
OG0006622,3.37397021577479,4.72059487697761,16,7,413,158,26,None,None,NA
OG0006623,1.47715610787989,2.20464324352424,22,65,239,143,247,SH2 domain-containing adapter protein F-like protein,None,NA
OG0006624,-8.84592228605627,-9.23275995853264,30,564,563,1126,3482,None,None,NA
OG0006625,6.29508227632166,-0.580934768942191,34,326,395,467,179,None,None,NA
OG0006627,-5.50716977789282,5.74170016643684,43,250,233,124,533,None,None,NA
OG0006628,-2.52615159227728,-7.45829439761956,5,108,7,101,3483,Treslin N-terminal domain-containing protein,GO:0003682; GO:0005634; GO:0006260; GO:0007095; GO:0010212; GO:0030174; GO:0033314 (31),NA
OG0006630,2.07114643380762,7.97812651989143,23,224,164,166,3484,None,None,NA
OG0006631,1.92813343331934,6.70000266430061,45,42,231,450,668,None,None,NA
OG0006632,-8.03044872953771,-2.54685140254815,71,565,327,1127,3485,None,None,NA
OG0006633,5.27444810197474,8.01909350750129,49,66,305,87,520,None,None,NA
OG0006646,3.66359061524988,-4.24383080604394,61,18,491,487,454,Rho-GAP domain-containing protein,GO:0007165 (30),NA
OG0006648,6.08057898805262,-6.05341935756524,17,53,466,484,438,G-protein coupled receptor, putative,GO:0004715; GO:0004930; GO:0007186; GO:0016020 (30),NA
OG0006650,5.74729890153528,8.49626254436652,49,147,121,349,850,None,None,NA
OG0006652,2.86102361009241,5.18201255199592,16,228,433,158,17,None,None,NA
OG0006653,1.29894227311732,1.11748647091071,37,97,175,313,407,Cytochrome b-c1 complex subunit 6,GO:0005750; GO:0006122; GO:0016491 (16),GO:0005750; GO:0006122 (14)
OG0006654,2.35372132585169,5.00425052044074,16,203,413,293,26,Biogenesis of lysosome-related organelles complex 1 subunit 5,GO:0030133; GO:0031083 (30),NA
OG0006656,-3.35275154783605,3.53977536556403,53,248,274,113,147,S-adenosylmethionine sensor upstream of mTORC1 (Probable methyltransferase BMT2 homolog),GO:0008168; GO:0032259 (30),NA
OG0006657,-4.08977680876135,0.207764857980416,26,225,241,232,301,None,None,NA
OG0006659,2.67189950273157,-1.51433003547509,39,63,289,211,445,Protein amnionless,GO:0005886; GO:0015031 (30),NA
OG0006660,9.19789523408533,3.423829549524,66,9,511,372,830,None,None,NA
OG0006661,5.16674775407435,5.31933402416389,24,21,557,23,68,Secreted protein,None,NA
OG0006662,-6.35735350324987,1.33419417736213,60,114,497,43,417,None,None,NA
OG0006663,8.49852389619471,-0.831762558248832,14,317,313,514,340,HIG1 domain-containing protein,GO:0016020 (30),NA
OG0006664,6.43670386598231,-0.00384235980828018,34,94,541,75,36,Cyclin-dependent kinase 2-associated protein,GO:0005634 (25),GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0016301; GO:0016310 (5)
OG0006666,7.44925898835779,3.86425399181525,64,6,299,528,634,Fucolectin tachylectin-4 pentraxin-1 domain-containing protein,GO:0001868; GO:0010185; GO:0016020; GO:0042806 (30),NA
OG0006667,4.0725590638888,-1.33206844928582,51,194,248,307,66,Sister chromatid cohesion protein DCC1,GO:0000775; GO:0000785; GO:0006260; GO:0031390; GO:0034088 (30),NA
OG0006668,-0.740919763587702,1.53937768337409,57,110,212,60,478,None,None,NA
OG0006670,-4.08394294454931,-5.03428841235955,4,31,45,48,239,None,None,NA
OG0006672,4.62328595445276,5.89209365245979,67,14,374,233,125,None,None,NA
OG0006673,2.42073458955408,3.21728705761115,54,134,386,109,599,None,None,NA
OG0006674,-6.47967749311804,1.21188592312019,60,114,380,43,123,None,None,NA
OG0006676,6.96618861482264,5.48217296001594,46,78,572,95,884,None,None,NA
OG0006677,1.38608688638331,0.078492158624337,37,88,358,83,808,None,None,NA
OG0006678,-7.26894455625891,1.84629392025153,58,316,223,505,62,None,None,NA
OG0006679,-0.147899443649042,9.31417941448371,59,82,560,179,141,Glycine N-methyltransferase,GO:0005542; GO:0005829; GO:0006111; GO:0006730; GO:0016594; GO:0017174; GO:0032259; GO:0042802; GO:0046498; GO:0046500; GO:0051289; GO:1901052; GO:1904047 (16),GO:0005542; GO:0017174; GO:0032259; GO:0071704 (14)
OG0006680,0.649164383865606,6.76782607433479,45,13,105,414,495,None,None,NA
OG0006682,7.45784301087977,4.01559543010871,64,6,299,528,634,Corticotropin-releasing factor-binding protein (Corticotropin-releasing hormone-binding protein),GO:0005576; GO:0051424 (23),GO:0005576; GO:0016020; GO:0051424 (7)
OG0006683,1.69601673410059,-0.956605917242362,39,63,321,404,3486,None,None,NA
OG0006684,2.56911153123499,-1.7755718291076,39,63,289,211,78,None,None,NA
OG0006685,3.61205357835413,1.83475255367439,32,59,89,107,545,Ecto-NOX disulfide-thiol exchanger 2-like protein,GO:0003723; GO:0007624; GO:0009897; GO:0016491 (30),NA
OG0006686,4.28005379960657,4.98939227459113,16,7,205,158,108,None,None,NA
OG0006687,2.63317412660242,-1.53447211387475,39,63,289,211,78,SAM domain-containing protein,None,NA
OG0006688,1.3537771157992,5.51084899303596,45,34,367,30,863,Repulsive guidance molecule A,GO:0005886; GO:0098552 (30),NA
OG0006689,2.73662299440027,3.54862689373176,54,4,386,109,481,None,None,NA
OG0006690,2.57811230943323,-1.69591475131829,39,63,289,211,78,RAB-23, putative,GO:0000045; GO:0003924; GO:0004767; GO:0005525; GO:0005776; GO:0006886; GO:0010008; GO:0012505 (30),NA
OG0006691,6.77826518342615,5.32036399242561,46,68,546,45,3487,E3 ubiquitin-protein ligase RNF114,GO:0000209; GO:0006511; GO:0007283; GO:0030154; GO:0046872; GO:0060255; GO:0061630 (25),GO:0046872; GO:0060255 (5)
OG0006692,6.56827945039393,1.32987927791755,62,7,524,75,76,DUF4602 domain containing protein,None,NA
OG0006694,-2.45379417612432,-5.4475824892791,10,56,77,274,300,None,None,NA
OG0006695,0.109131043411504,-8.08128929736931,31,11,323,90,828,Reductase-like,None,NA
OG0006696,-10.2864215917814,1.77907370922248,29,117,492,134,237,None,None,NA
OG0006697,4.01689547822596,-4.22846377494652,2,25,133,5,209,None,None,NA
OG0006698,2.55654115007044,-1.6819883644851,39,63,289,211,78,None,None,NA
OG0006699,0.586215680099737,3.84053182003181,18,68,41,57,347,None,None,NA
OG0006700,4.49312848374964,2.63395881054084,56,8,243,140,844,None,None,NA
OG0006701,2.43191260621668,8.06445979473274,23,50,517,61,3488,None,None,NA
OG0006702,1.77339691445948,-7.05073238017876,31,62,591,1128,3489,None,None,NA
OG0006703,-2.37677737548231,0.135273689004586,4,124,61,71,374,None,None,NA
OG0006704,3.52576989457728,8.4424743592469,57,7,275,34,3490,None,None,NA
OG0006705,2.42269248292566,-1.44515300395806,39,63,123,211,557,None,None,NA
OG0006706,6.45563906953455,2.55587100383918,15,77,394,10,764,None,None,NA
OG0006707,10.9772550515902,2.76989268657844,74,267,429,393,176,None,None,NA
OG0006708,12.6815311364901,3.97438430187385,17,44,171,368,3491,None,None,NA
OG0006709,1.79048055932642,8.15489863750617,23,48,137,55,266,None,None,NA
OG0006710,-2.91540663912176,7.43056296703498,17,5,108,111,3492,None,None,NA
OG0006714,8.01918143556238,5.14788054821174,72,279,499,440,27,SWIM-type domain-containing protein,GO:0008270 (30),NA
OG0006716,6.41060179994227,5.37800216076057,46,78,378,107,170,None,None,NA
OG0006717,-4.31032424642919,0.631297105523751,26,72,129,31,303,None,None,NA
OG0006718,-6.05422383024572,1.50208663341682,60,291,236,497,562,None,None,NA
OG0006719,10.2475473336947,0.910609716149972,50,76,484,58,696,None,None,NA
OG0006721,6.27907294557215,-6.18354416492303,17,53,469,276,161,Transmembrane protein 170A,GO:0016020 (30),NA
OG0006722,2.50641650483729,4.05471944210212,54,4,240,87,781,None,None,NA
OG0006723,-4.07909994795202,-3.39640914502461,4,230,58,145,206,Homeobox protein,GO:0003677; GO:0003700; GO:0005634 (25),GO:0000981; GO:0003677; GO:0005634 (5)
OG0006724,7.47636431977869,4.04853152630012,64,6,472,75,57,ADP-ribosylation factor-like protein 6,GO:0003924; GO:0005525; GO:0005930; GO:0006886; GO:0016192; GO:0060271; GO:0061512 (17),GO:0003924; GO:0005525; GO:0016192; GO:0051649 (12)
OG0006725,-3.28737633898138,3.45587825176399,53,248,286,113,345,None,None,NA
OG0006726,2.01652831361414,6.87462233898322,45,42,231,215,265,None,None,NA
OG0006727,1.54968447015406,2.23098945018928,22,65,239,143,247,None,None,NA
OG0006728,-2.4786757178533,-5.51085520389397,10,56,77,274,3493,VWFC domain-containing protein,GO:0016020 (30),NA
OG0006730,5.41000050828577,3.83974646923225,65,130,508,477,728,None,None,NA
OG0006731,2.4375230722201,4.15043496486823,49,7,205,109,297,None,None,NA
OG0006732,-0.860924775146235,1.37574719783942,57,110,212,34,593,None,None,NA
OG0006733,5.01684922502161,5.25197791454475,24,21,456,527,663,None,None,NA
OG0006734,0.61046451852442,4.64378260967414,18,68,296,45,606,None,None,NA
OG0006735,10.2121736459506,0.762587541314767,50,76,127,413,819,None,None,NA
OG0006737,6.08630770967127,2.87201880809943,15,77,427,10,734,None,None,NA
OG0006738,2.1593510560763,-7.41979885700066,8,70,151,377,142,None,None,NA
OG0006739,10.1326677255404,0.67740558979194,50,7,484,469,696,None,None,NA
OG0006740,-4.89563494398474,-17.0513353407653,25,138,42,25,336,None,None,NA
OG0006741,6.12890261933924,2.64532517788093,15,77,516,452,807,Tectonic domain-containing protein,None,NA
OG0006742,3.3356992654574,2.37986325618903,32,59,201,282,199,None,None,NA
OG0006743,-4.11287289335607,-3.4223322928222,4,230,58,145,206,Amino acid transporter, putative,GO:0015187; GO:0015812; GO:0015816; GO:0016020; GO:0044292; GO:0044306; GO:0098700; GO:0098793 (18),GO:0016020 (12)
OG0006744,4.19387406633021,-1.44796229007561,51,194,461,208,506,None,None,NA
OG0006745,6.29584521577479,-0.164132124212577,34,295,267,495,105,Transmembrane protein 19,GO:0016020 (30),NA
OG0006746,-3.01233607008337,8.65892695781867,38,61,592,476,611,None,None,NA
OG0006747,2.46453065202356,-1.68083966377099,39,63,289,1129,3494,Adenomatous polyposis coli protein, putative,GO:0005783; GO:0008013; GO:0016043; GO:0016055; GO:0030178; GO:0030433; GO:0043130 (22),GO:0005737; GO:0008013; GO:0016043; GO:0016055; GO:0030178; GO:0043231 (8)
OG0006748,5.53024882600428,3.81682824489753,65,7,533,78,173,None,None,NA
OG0006749,1.31448025033594,5.94464778301399,45,34,543,496,339,None,None,NA
OG0006750,9.58810443208338,2.88780259487312,51,194,461,208,8,Uracil-DNA glycosylase (UDG),GO:0004844; GO:0005634; GO:0005739; GO:0006284 (17),GO:0004844; GO:0005634; GO:0005739; GO:0097510 (13)
OG0006751,0.254832213379156,-7.77018499973138,31,226,94,1130,3495,None,None,NA
OG0006753,5.7936169557345,2.77656602260749,15,21,302,10,226,None,None,NA
OG0006754,-11.9546354360807,-4.62690199020226,20,26,122,1131,3496,Major facilitator superfamily (MFS) profile domain-containing protein,GO:0016020; GO:0022857 (30),NA
OG0006755,10.5346738748324,0.986855024072335,50,76,404,58,79,None,None,NA
OG0006756,1.83208436296107,2.30730723735969,22,65,239,197,427,None,None,NA
OG0006757,-4.17181068136572,1.24761294719856,26,72,106,31,50,None,GO:0016020 (30),NA
OG0006758,-8.14057999327062,-3.11806352290232,52,269,252,280,3497,G-protein coupled receptors family 1 profile domain-containing protein,GO:0004930; GO:0016020 (17),GO:0004715; GO:0004989; GO:0004993; GO:0007187; GO:0007268; GO:0016020; GO:0030425; GO:0030594; GO:0045202 (13)
OG0006760,1.04978102967859,6.95663165447395,45,13,105,422,822,None,None,NA
OG0006761,2.08708686158777,6.63615893718879,45,42,231,450,668,None,None,NA
OG0006762,9.9452831201327,3.02207707760017,66,9,494,115,160,None,None,NA
OG0006763,0.140975182510626,4.40441512462776,18,68,501,57,128,UPF0598 protein-like isoform X1,None,NA
OG0006764,1.89646930024744,6.73495005962531,45,42,231,450,668,None,None,NA
OG0006765,2.10068101213099,7.6886205613343,23,48,137,55,266,None,None,NA
OG0006779,1.69365329072596,2.23683976528327,22,65,239,143,399,None,GO:0000209; GO:0061630 (29),NA
OG0006780,2.55842561051966,-1.68088138702233,39,63,289,211,78,None,None,NA
OG0006781,0.536270802475225,4.08336209652107,18,68,41,57,114,None,None,NA
OG0006782,2.39652652070643,-1.47478747966607,39,64,375,349,623,RING-type domain-containing protein,GO:0046872; GO:0060255; GO:0061630; GO:0072487 (28),GO:0003006; GO:0003924; GO:0005525; GO:0007264; GO:0022412; GO:0035006; GO:0035099; GO:0061630 (1)
OG0006783,-0.774717623733271,-0.101272827413871,28,90,182,56,3498,None,GO:0005576; GO:0008061 (29),NA
OG0006784,-0.776589567207087,-4.11882192495186,7,3,12,155,93,Iduronate 2-sulfatase-like protein,GO:0004423; GO:0046872 (29),NA
OG0006785,5.66771096513392,8.67004775402229,49,64,590,85,461,COMM domain-containing protein, putative,None,NA
OG0006786,6.42863005921961,2.70518588421027,42,7,589,10,298,Slit-like protein,GO:0002224; GO:0004888; GO:0006955; GO:0016020 (29),NA
OG0006790,3.58673829362513,4.91275596019904,16,192,423,180,288,None,None,NA
OG0006791,-4.34743052198767,0.793933385583566,26,72,129,31,303,None,None,NA
OG0006792,-2.78956412746786,-1.95317626598199,28,58,46,92,551,None,None,NA
OG0006793,-2.33978324606298,-10.4915399611266,27,252,253,131,3499,None,None,NA
OG0006794,0.700282996155035,9.64163779613654,59,82,235,116,813,HCLS1-associated protein X-1,GO:0005634; GO:0005737; GO:0006355; GO:0043066 (29),NA
OG0006795,-0.0311050958859809,4.20727490780036,18,68,521,193,224,None,None,NA
OG0006796,0.388366883255254,8.92839335796516,59,7,330,387,118,NADP-dependent oxidoreductase domain-containing protein,GO:0016491 (29),NA
OG0006797,-2.41330533697485,-5.26901007297356,10,322,77,420,517,None,None,NA
OG0006798,10.2935468606722,0.58462666866462,50,76,484,469,580,None,None,NA
OG0006799,10.2279245309603,1.02327441570442,50,76,401,480,627,None,None,NA
OG0006800,-10.3359821386564,1.76909970638435,29,117,492,134,237,None,None,NA
OG0006804,8.60712641999842,-1.00355101230462,14,134,507,29,65,None,None,NA
OG0006805,-0.362536484740961,9.16106318828742,59,324,480,540,845,None,None,NA
OG0006806,-4.82036905958532,-13.8678216994079,36,87,85,46,259,Anaphase-promoting complex subunit 15-like protein,GO:0005680; GO:0090266 (29),NA
OG0006807,5.8617379121554,8.48137473461311,49,147,306,85,591,Ankyrin repeat containing protein,GO:0005576; GO:0005886; GO:0006887; GO:0007165; GO:0044218; GO:0044231; GO:0090729 (29),NA
OG0006809,4.27113169953943,-1.05123401286919,51,143,461,208,506,None,None,NA
OG0006810,5.47062320039393,8.29586028453986,49,147,121,349,850,Timeless protein, putative,GO:0000076; GO:0003677; GO:0006281; GO:0009649; GO:0031298; GO:0043111; GO:0048511 (29),NA
OG0006812,6.55986136720301,5.78905295726936,46,177,578,27,319,MATH domain-containing protein,None,NA
OG0006813,-0.0426616020429023,-0.252609974172904,28,90,178,146,55,None,None,NA
OG0006814,-3.3934916801679,3.54472922680061,53,248,274,113,147,Ribosome biogenesis protein slx9,GO:0000462; GO:0005730; GO:0030686; GO:0030688 (29),NA
OG0006816,1.19645828530909,-0.010600334432914,37,88,358,83,453,None,None,NA
OG0006817,2.19238061235071,4.85808276531379,39,128,189,430,208,None,None,NA
OG0006818,5.94990653321863,-6.02444434764702,17,53,466,484,438,None,None,NA
OG0006819,1.18106574342371,-0.152251964834525,37,88,358,83,70,Cytochrome P450, putative,GO:0005506; GO:0016020; GO:0020037; GO:0070330 (29),NA
OG0006820,2.19093007371546,-1.84848893287499,39,128,189,149,3500,None,None,NA
OG0006821,-7.2670724935758,-1.41140366199334,40,243,216,333,3501,Senescence-associated protein,None,NA
OG0006823,-0.500859434150446,-0.30158520343621,28,90,178,146,357,None,None,NA
OG0006824,-0.927462930225123,1.16997479793708,31,11,97,434,3502,Borealin C-terminal domain-containing protein,GO:0000070; GO:0000775; GO:0005634; GO:0032133; GO:0051233; GO:0051301 (29),NA
OG0006825,-3.09740751459478,8.53143596050422,38,10,593,19,271,None,None,NA
OG0006826,-4.9927120752561,7.46084689495246,9,60,31,3,19,Histidine-rich glycoprotein-like,None,NA
OG0006827,1.03937978074671,5.53765773174445,45,34,367,30,558,None,None,NA
OG0006828,9.58020324037195,3.43072223064582,66,9,511,372,401,None,None,NA
OG0006830,2.39520997331263,-7.0486464560302,8,70,87,94,3503,E3 ubiquitin protein ligase MARCH3, putative,GO:0004842; GO:0008270; GO:0016020; GO:0016567 (29),NA
OG0006831,4.39940280244471,10.2084913193909,77,23,534,6,37,None,None,NA
OG0006833,4.27558154389979,1.07934760448615,48,175,442,105,30,None,None,NA
OG0006834,9.96666163728358,1.3972387253968,50,76,505,58,274,None,None,NA
OG0006835,4.29126090333582,7.26011847850959,54,4,240,87,781,None,None,NA
OG0006836,6.22497672364832,-0.345789915350272,34,326,395,467,179,Homeobox domain-containing protein,GO:0000981; GO:0003677; GO:0005634 (25),GO:0003677; GO:0005634 (4)
