X1,X2,leiden_cluster_id,infomap_cluster_id,walktrap6_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0008173,1.91934917371999,-3.65015604924352,2,151,43,220,6196,None,None,NA
OG0008174,-5.19150306779612,0.721675308235578,28,111,41,177,6197,None,None,NA
OG0008176,2.26541374128591,-3.81564381550939,11,31,173,55,6198,None,None,NA
OG0008177,-3.40793754655589,4.56174442339747,2,181,211,339,6199,None,None,NA
OG0008178,4.53936860960256,1.34120538998454,5,435,529,635,529,None,None,NA
OG0008179,5.13910720747243,-3.97645190190465,7,505,469,565,912,None,None,NA
OG0008180,3.77911565702688,0.542958291061811,5,73,37,7,6200,None,None,NA
OG0008181,-0.552931984250436,1.85715761948436,22,172,60,105,120,None,None,NA
OG0008182,7.08406112592946,-3.94326260518224,5,160,399,100,6201,None,None,NA
OG0008183,6.32808254163991,-5.70600417088658,8,516,444,284,6202,None,None,NA
OG0008184,-2.62316348153819,2.10759362746089,2,137,23,249,6203,None,GO:0016020 (20),NA
OG0008187,-5.10411741334666,-3.60607006978185,2,42,231,667,6204,Transcription factor IIIA-like protein,None,NA
OG0008188,-0.140164424960504,3.14451405573695,22,528,307,514,6205,None,None,NA
OG0008190,-1.86618616182078,-2.82853701543004,4,53,668,1316,6206,None,None,NA
OG0008191,1.25392613809835,-0.775709776393481,10,479,50,227,783,Serine/threonine-protein kinase 32B-like protein,GO:0004672; GO:0005524; GO:0006468 (14),GO:0004674; GO:0005524; GO:0006468 (1)
OG0008192,-0.015680288259874,-1.25560095738561,2,23,216,478,6207,DNA-directed DNA polymerase,GO:0000166; GO:0003677; GO:0003887; GO:0006260 (20),NA
OG0008193,-1.74701537687052,-1.84201600979955,2,22,2,703,6208,Putative serpin-like protein,GO:0004867; GO:0005615; GO:0010466 (20),NA
OG0008195,2.01200888555776,-0.011189727298327,10,483,100,294,227,None,None,NA
OG0008198,6.7434606353594,-2.92809489201696,5,12,438,225,6209,None,None,NA
OG0008199,4.44248102110158,-0.416524557582446,5,27,303,278,6210,None,None,NA
OG0008206,6.74951217573415,-2.3904111666599,5,395,669,1317,6211,None,None,NA
OG0008232,2.80635807913076,0.201927931793622,5,280,155,304,74,None,None,NA
OG0008233,2.51307390135061,0.914508828707628,5,387,166,27,143,None,None,NA
OG0008234,0.049622873480429,0.915867285617284,2,168,115,236,569,None,None,NA
OG0008235,-0.365136285607706,1.07757782358735,2,218,396,70,6212,F-box domain-containing protein,None,NA
OG0008236,-1.11787094671,0.720822008140974,2,247,240,131,6213,None,None,NA
OG0008237,-2.09799005586375,2.52402421999782,2,113,496,517,6214,None,None,NA
OG0008238,2.5861279765917,1.69473591614573,5,419,154,19,479,None,None,NA
OG0008239,1.16322795551549,1.55700370837062,5,72,116,736,587,None,None,NA
OG0008240,-3.59002568322886,4.7826423363766,2,181,439,393,614,None,None,NA
OG0008241,-5.00611307222117,-3.61406281422765,2,42,433,1318,6215,None,None,NA
OG0008242,-3.7593846519636,4.39217969942897,2,181,211,17,6216,None,None,NA
OG0008243,-4.00913335878123,-3.93300202321202,6,207,124,737,6217,None,None,NA
OG0008244,0.971212724859824,-0.622587828151293,24,249,150,8,154,Alanine--glyoxylate aminotransferase,GO:0003824 (18),GO:0008483 (1)
OG0008245,9.49588439863454,-4.44151499699742,44,326,38,41,283,None,None,NA
OG0008246,-3.62267520028819,4.76567647028773,2,181,211,702,6218,None,None,NA
OG0008247,-6.33397104341258,1.94106784630626,3,7,313,6,6219,None,None,NA
OG0008248,2.66175029676687,1.27759692240565,5,259,55,62,719,None,None,NA
OG0008249,2.59142134588491,-0.489208726398058,5,185,136,167,104,None,None,NA
OG0008250,-3.6334674556898,4.82338711787074,2,181,439,393,614,None,None,NA
OG0008251,-3.63870789605845,4.80998870898097,2,181,211,393,614,None,None,NA
OG0008252,0.85877106588613,2.80528709460109,15,149,232,1319,6220,None,None,NA
OG0008253,-3.40423609811534,4.36065718699305,2,201,135,628,6221,G-protein coupled receptor, putative,GO:0007218; GO:0008188; GO:0016020; GO:0050254 (12),GO:0004930; GO:0016020 (7)
OG0008254,1.00068400305044,2.51211461592524,15,531,670,1320,6222,NADH-ubiquinone oxidoreductase chain 5,GO:0008137; GO:0016020; GO:0042773 (8),GO:0005743; GO:0008137; GO:0042773 (8)
OG0008255,2.29462621610891,-4.00952628087194,11,151,43,220,6223,None,None,NA
OG0008256,-0.222790737931619,2.59066710043757,22,77,218,117,6224,None,None,NA
OG0008257,3.34660647314321,-3.02349474858434,41,216,134,4,6225,G-protein coupled receptors family 1 profile domain-containing protein,GO:0004930; GO:0016020 (19),NA
OG0008258,-6.31187917787303,-1.06921866368444,32,506,27,385,6226,None,None,NA
OG0008259,-1.93621875840891,2.12813148070186,2,113,82,9,6227,None,None,NA
OG0008260,-2.16964008409251,2.46595844794124,2,113,82,720,6228,None,None,NA
OG0008261,-0.933002491776834,5.384013147839,21,460,52,84,6229,p8 nuclear protein-like protein,None,NA
OG0008262,-3.62237574655284,4.71908208895533,2,181,211,702,6230,None,None,NA
OG0008263,6.53396556776296,-1.95386269520909,5,49,10,336,6231,None,None,NA
OG0008264,2.3397295276476,1.11260023880809,5,164,527,295,635,None,None,NA
OG0008265,0.996553103144278,1.44230428505748,5,72,116,219,353,None,None,NA
OG0008266,2.07768724363576,0.708577187546186,5,297,336,163,667,None,None,NA
OG0008267,-2.47280647355784,3.19920346308558,17,402,421,150,6232,None,None,NA
OG0008268,-3.60513760644663,4.72014019060939,2,181,439,393,219,None,None,NA
OG0008269,1.88811645906698,0.598274471052579,5,297,336,163,667,protein-tyrosine-phosphatase,GO:0004725; GO:0005634; GO:0005737; GO:0006470; GO:0008138; GO:0017018 (19),NA
OG0008270,2.89551208418142,-0.457165507785388,5,185,136,740,284,None,None,NA
OG0008271,-0.474440773312936,3.21746656466334,2,63,145,605,6233,None,None,NA
OG0008272,-3.07083179551829,1.5977143364033,2,137,248,182,6234,None,None,NA
OG0008273,2.7228557864977,7.5321278290829,12,399,542,700,293,None,None,NA
OG0008275,9.26207015913259,-3.81666615437657,44,298,38,41,6235,None,None,NA
OG0008276,7.43278501432668,-0.0354030413547235,36,532,22,749,6236,None,None,NA
OG0008277,7.07666395109426,-0.199521212092944,36,504,22,16,1053,None,None,NA
OG0008278,2.47902963560354,-0.575938491336413,5,185,136,167,104,None,None,NA
OG0008280,0.938444713766684,2.57377645541041,15,149,29,136,6237,None,GO:0005121; GO:0005576; GO:0008083; GO:0021556; GO:0045087 (19),NA
OG0008281,5.48917625349294,1.13946492392629,25,458,478,710,83,None,None,NA
OG0008282,8.36353252332937,-3.29076769780309,26,325,411,556,85,None,None,NA
OG0008283,3.96650264662038,-0.0277883095660882,5,73,394,230,26,Maltase-glucoamylase, putative,GO:0004339; GO:0008152 (18),NA
OG0008284,7.13205573957693,-5.09702923726232,8,232,174,60,6238,None,None,NA
OG0008286,8.8068356315447,-2.81630089711339,26,35,47,798,6239,None,None,NA
OG0008287,3.44881794851552,-1.38845875691564,5,219,209,242,6240,None,None,NA
OG0008288,0.847274641211142,-0.285268930903979,2,140,102,462,6241,None,None,NA
OG0008290,1.69811258714925,-0.0915550274768548,5,78,155,730,6242,None,None,NA
OG0008291,2.67457793157827,-4.4987936301151,11,337,126,386,6243,None,None,NA
OG0008292,7.37743757169973,-3.50003531407506,5,489,118,170,6244,None,None,NA
OG0008293,-0.603854556863199,0.599657418020658,2,107,238,1321,6245,None,None,NA
OG0008294,-0.931193371598611,3.02531251478999,2,166,500,1322,6246,None,None,NA
OG0008295,5.21024988096486,-3.58590414952428,7,529,70,121,453,None,None,NA
OG0008296,1.32783506315481,-0.997146872989245,10,65,50,251,467,None,None,NA
OG0008297,5.22102210920583,-2.72619297932775,7,68,309,830,312,None,None,NA
OG0008298,3.24343607824575,-2.89749601315648,41,216,671,1323,6247,Amino acid permease N-terminal domain-containing protein,None,NA
OG0008299,9.06301925581228,-4.19623711537511,44,298,38,637,1040,MADF domain-containing protein,GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0016020 (19),NA
OG0008300,2.82008645933401,-1.71228244733007,8,232,140,60,289,None,None,NA
OG0008301,5.84675310056936,2.85866710711329,23,275,445,498,865,None,None,NA
OG0008303,8.39678619306814,-3.29620411824376,26,533,480,866,896,None,None,NA
OG0008304,2.23045490186941,-0.0853942913928705,5,78,155,730,811,None,None,NA
OG0008305,4.53890178602468,1.34186589885562,5,435,230,3,449,None,None,NA
OG0008306,-1.32677485543955,-2.07629135083348,15,209,66,839,6248,Centromere protein X,GO:0000712; GO:0003677; GO:0006281; GO:0031297; GO:0043240; GO:0051382; GO:0071821 (19),NA
OG0008308,4.02655265730153,-1.05297997426183,5,343,292,278,6249,None,GO:0004222; GO:0005886; GO:0016485; GO:0046872 (19),NA
OG0008309,-2.78801681596507,3.53437134791224,11,518,345,351,6250,None,None,NA
OG0008310,0.749721686060538,2.19414970446437,15,236,672,1324,6251,RING-type domain-containing protein,GO:0046872 (19),NA
OG0008311,2.83704421919118,-0.433943538180895,5,185,136,167,138,None,None,NA
OG0008312,5.15902135771047,-1.54671552609593,43,228,78,394,6252,None,None,NA
OG0008313,1.10372445982229,1.75556084681361,5,72,327,159,6253,None,None,NA
OG0008314,1.1626249353243,-1.98170903157384,3,192,239,46,18,None,None,NA
OG0008315,-2.5423448284315,3.39572069216578,17,158,137,534,6254,None,None,NA
OG0008316,-1.91487791139353,-2.40710905026586,4,219,214,1325,6255,None,None,NA
OG0008317,-6.35011913377513,-0.63779714535863,30,129,121,344,6256,None,None,NA
OG0008318,-1.26090361673106,-2.05851319264562,15,209,66,647,6257,HMA domain-containing protein,GO:0046872 (19),NA
OG0008319,5.03282068174611,-1.51841476391942,43,228,87,25,6258,None,None,NA
OG0008320,5.51049278181325,-3.291448621265,7,125,320,5,36,None,None,NA
OG0008321,-0.026936431710611,0.600980223902158,2,90,28,371,6259,None,None,NA
OG0008322,3.11852524679433,-0.646918563357897,5,280,187,487,6260,None,None,NA
OG0008323,6.78240535658132,-0.595055012218066,13,197,40,251,575,None,None,NA
OG0008324,1.13516441982519,1.40171620417445,5,72,116,219,582,DDE-1 domain-containing protein,GO:0003676 (19),NA
OG0008325,3.14479682844411,-0.309347776881762,5,124,9,35,365,None,None,NA
OG0008326,-0.446933050935159,1.61998847294658,2,63,145,605,6261,None,None,NA
OG0008327,4.57868860166799,-3.09920409154088,7,16,332,119,84,None,None,NA
OG0008328,4.87035463255178,-1.31733134221227,43,235,215,528,6262,None,None,NA
OG0008329,-1.95452000695933,-2.62377598714025,4,53,21,301,666,Chitin-binding type-2 domain-containing protein,GO:0005576; GO:0008061 (19),NA
OG0008330,0.949179689104666,1.30907988715976,5,72,116,219,353,None,GO:0004842; GO:0071797 (19),NA
OG0008331,4.99176834028493,1.05641675721913,5,334,22,16,540,None,None,NA
OG0008332,-1.42244042951335,-1.89724948834569,15,209,66,713,6263,ATP synthase subunit e, mitochondrial,GO:0000276; GO:0015078; GO:0015986 (11),GO:0000276; GO:0005753; GO:0015078; GO:0015986 (8)
OG0008333,1.93318424623739,-0.543111829272814,5,146,365,452,6264,None,GO:0016020 (19),NA
OG0008334,2.99003837507497,-0.646503357402392,5,185,136,167,931,None,None,NA
OG0008335,0.358821759636511,0.913263255544595,2,168,115,518,6265,None,None,NA
OG0008336,-3.47181727487315,2.95227596331447,13,250,298,111,197,Bladder cancer-associated protein,GO:0016020 (19),NA
OG0008337,9.42418239515554,-2.67808392476232,2,431,47,124,6266,None,None,NA
OG0008338,1.97131309908163,-0.647773532382556,5,435,230,3,383,None,None,NA
OG0008339,2.52474973600637,-0.547814516536303,2,218,171,70,6267,None,None,NA
OG0008340,1.11282948654424,1.19764094222396,5,72,116,219,210,None,None,NA
OG0008341,2.2212152282549,-3.91268637608678,11,151,117,203,6268,None,None,NA
OG0008342,3.56404326360952,0.75037321616023,5,73,37,7,6269,None,None,NA
OG0008343,3.88581846159231,-1.50367358159215,13,59,6,640,6270,None,None,NA
OG0008344,4.90111205976735,-3.91529038380773,7,135,70,279,135,None,None,NA
OG0008345,-2.46868302423228,1.7479846196255,2,265,152,557,6271,Insulin receptor substrate 1 (Protein chico),GO:0048477 (19),NA
OG0008346,1.42728171747457,-0.907176284305163,10,14,32,450,700,Protein-tyrosine phosphatase, putative,GO:0004725; GO:0006470; GO:0016020; GO:0048666; GO:0050254 (19),NA
OG0008347,-3.69490005571116,-4.91530230473668,24,141,132,597,6272,None,None,NA
OG0008348,-3.76502825814951,-4.88086893986852,19,108,226,515,80,lysozyme,GO:0003796; GO:0009253; GO:0016998; GO:0030430; GO:0031640; GO:0042742 (13),GO:0003796; GO:0009253; GO:0016998; GO:0030246; GO:0030430; GO:0031640; GO:0042742 (4)
OG0008349,-1.94330908853282,-3.94509461354405,4,64,372,364,64,None,None,NA
OG0008350,-4.22148658830393,-5.10972407292516,24,190,150,461,6273,GH16 domain-containing protein,GO:0004553; GO:0005975 (10),GO:0004553; GO:0005975; GO:0016020 (9)
OG0008351,-2.07499410707224,-4.93628504704625,18,58,359,540,753,None,None,NA
OG0008352,-1.98826815683116,1.88715377617686,2,98,117,203,6274,Myogenic factor 6, putative,GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0007517; GO:0045663; GO:0046983 (15),GO:0005634; GO:0006355; GO:0007517; GO:0046983 (4)
OG0008353,-5.52664949495066,6.68213793803065,14,163,222,794,6275,None,None,NA
OG0008354,1.28940222662221,-2.38230398129613,3,159,42,458,450,Gamma-tubulin complex component,GO:0000278; GO:0000922; GO:0000923; GO:0000930; GO:0005737; GO:0005813; GO:0005874; GO:0007020; GO:0031122; GO:0043015; GO:0051225; GO:0051321 (18),NA
OG0008355,6.73394058149587,-6.17975571583898,8,477,204,123,404,None,None,NA
OG0008357,2.98488781851064,7.73025795985072,12,534,416,273,6276,None,None,NA
OG0008358,3.15812538069021,-1.64703920315892,31,153,140,885,6277,None,None,NA
OG0008359,2.55243943136465,-0.0454480929294305,5,73,37,768,6278,None,None,NA
OG0008361,6.84471223753225,-5.74728920888097,8,345,4,453,6279,None,None,NA
OG0008362,6.43995235365163,-6.31600811909825,31,258,4,123,267,None,None,NA
OG0008363,6.59541700285207,-5.90155795048863,31,269,4,590,617,None,None,NA
OG0008365,-1.05927552777995,1.69819805193751,32,208,471,542,6280,None,None,NA
OG0008366,-6.29339124757517,-1.08682587575109,32,208,440,542,148,Nose resistant to fluoxetine protein 6-like,GO:0016020; GO:0016747 (19),NA
OG0008367,1.03941283624898,3.41819474268763,9,217,492,587,1052,None,None,NA
OG0008371,-1.27532353002299,-3.44874289464147,2,34,2,8,6281,RlpA-like protein double-psi beta-barrel domain-containing protein,None,NA
OG0008372,-5.98288442689646,-0.798095373622485,32,252,27,325,6282,Rabphilin-3A-like protein,GO:0016020 (18),NA
OG0008379,3.4869909087969,0.0553049163898749,5,455,38,41,6283,None,None,NA
OG0008407,-0.453920503442178,1.17663335967868,2,218,434,792,6284,None,None,NA
OG0008408,2.51947973173391,3.00896248389094,38,205,535,868,6285,None,None,NA
OG0008409,-3.75101806718577,4.56743928957789,2,181,211,17,6286,None,None,NA
OG0008410,6.51307437818777,2.01578143406718,23,486,241,409,6287,None,None,NA
OG0008411,-3.5365104873823,4.70110699702113,2,181,211,393,89,None,GO:0005737; GO:0031005; GO:0032432; GO:0061181; GO:0061572 (18),NA
OG0008412,-3.12265421945323,4.56715366412013,2,348,489,644,6288,None,None,NA
OG0008413,5.27581880491506,-1.2742891592899,43,394,215,162,6289,None,None,NA
OG0008415,-3.52245022851695,4.83235308695643,2,181,532,829,6290,None,None,NA
OG0008416,0.860705892260184,1.68419245053142,5,393,158,464,6291,None,None,NA
OG0008417,6.44093130033742,-6.51141264866979,31,387,166,27,6292,None,None,NA
OG0008418,2.56194565695058,1.16400736738055,5,259,55,630,940,None,None,NA
OG0008419,2.08519039552938,-3.70230343770177,11,151,43,817,6293,None,None,NA
OG0008420,2.61936448019277,1.00675474274962,5,259,55,526,851,None,None,NA
OG0008421,-0.264203329865823,0.902214499004774,2,168,171,70,6294,None,None,NA
OG0008422,2.73287294309865,1.08534448016494,5,259,55,630,408,None,None,NA
OG0008423,2.5373191634966,1.2193987386307,5,259,55,62,237,Anhydro-N-acetylmuramic acid kinase, putative,GO:0005524; GO:0006040; GO:0009254; GO:0016301; GO:0016310; GO:0016773 (17),GO:0005524; GO:0006040; GO:0009254; GO:0016773 (1)
OG0008424,1.04404697817098,1.34080064464419,5,72,116,219,353,None,None,NA
OG0008425,1.50125561159383,-1.59788635205419,3,219,463,726,6295,None,None,NA
OG0008426,2.12874577444326,0.746114792116575,5,164,156,828,6296,None,None,NA
OG0008427,2.59997699659597,1.16901855338424,5,259,55,62,237,None,None,NA
OG0008428,5.0507206718279,-3.18532946538121,7,68,309,830,312,None,None,NA
OG0008429,1.34910557668935,1.23538786340564,5,72,116,219,6297,None,None,NA
OG0008430,-5.37703706819285,6.89632556010096,14,163,222,1326,6298,uroporphyrinogen-III synthase,GO:0004852; GO:0006780; GO:0006782 (18),NA
OG0008431,8.80281112592946,-2.77254417370946,20,346,464,181,6299,None,None,NA
OG0008432,-1.82512666780222,5.58198258448451,19,108,226,515,6300,Aldose 1-epimerase,GO:0006012; GO:0016853; GO:0030246 (12),GO:0004034; GO:0006012; GO:0030246 (4)
OG0008433,2.67998907964956,1.02599660102337,5,259,55,630,408,None,None,NA
OG0008434,-0.86599506932963,0.706177653559141,2,45,90,505,6301,None,None,NA
OG0008435,2.90214083593618,1.82711574602931,5,419,154,19,800,None,None,NA
OG0008436,2.78289745252859,1.11246397513955,5,259,55,630,643,None,None,NA
OG0008437,0.491381267721762,-0.270553140155383,2,121,2,462,6302,None,None,NA
OG0008438,2.84534166258108,1.07298174295633,5,259,55,62,237,None,None,NA
OG0008439,-3.09875108796824,4.44910308886378,2,348,33,94,6303,None,None,NA
OG0008440,-3.59758760530222,4.75799986887782,2,181,211,393,6304,None,None,NA
OG0008441,-0.0551212777541978,0.880219282396726,2,168,115,236,6305,None,None,NA
OG0008442,-2.20085217553843,2.45492562819331,2,113,82,9,6306,None,None,NA
OG0008443,6.99573324125539,-3.61235382985265,5,489,184,204,6307,None,None,NA
OG0008444,0.0388600925756591,0.85149911213725,2,168,115,518,6308,None,None,NA
OG0008445,-2.08441259462107,2.18420276213496,2,137,23,249,6309,None,None,NA
OG0008446,-5.64354803163279,6.80036828089564,14,163,222,794,282,None,None,NA
OG0008447,-2.27846791345347,0.465588362701826,2,218,171,638,6310,None,None,NA
OG0008448,2.42666862409841,1.15584849733918,5,259,55,62,759,Serine protease inhibitor, putative,GO:0004674; GO:0004867; GO:0005615; GO:0010466 (18),NA
OG0008449,5.4804572860552,1.46749329734652,25,93,120,210,574,None,None,NA
OG0008450,1.63671121996175,-0.875068931094714,10,14,32,450,863,None,None,NA
OG0008451,6.85539243620168,0.194587977417402,13,350,113,349,6311,None,None,NA
OG0008454,-5.03445722657908,-3.65313151311071,2,535,280,1327,6312,None,None,NA
OG0008457,3.46820710104238,-0.107437996379443,5,463,9,199,6313,None,None,NA
OG0008458,-1.21708001691569,-0.0475968403735834,2,255,343,1328,6314,None,None,NA
OG0008459,3.88898370664846,-0.0221051258960443,5,115,112,629,1084,None,None,NA
OG0008460,9.32869384687673,-2.14282420109899,26,523,277,21,997,None,None,NA
OG0008461,5.14006374281179,-1.38597062062413,43,228,78,394,6315,Fibronectin type-III domain-containing protein,GO:0016020 (18),NA
OG0008462,4.98652122419607,1.27458666432708,5,435,157,530,341,Chitinase, putative,GO:0004568; GO:0005576; GO:0005975; GO:0006032; GO:0008061; GO:0016020 (18),NA
OG0008463,6.85296295088064,-0.488683728686877,13,197,40,251,985,None,None,NA
OG0008464,2.84078071516286,-0.528647093288012,5,185,136,167,916,Ubiquitin conjugating enzyme 7 interacting protein,GO:0004842; GO:0043130; GO:0043161; GO:0046872; GO:0071797; GO:0097039 (18),NA
OG0008465,6.80862520139944,0.92849914152234,13,307,199,29,967,None,None,NA
OG0008466,-5.64614870149363,6.78897330332606,14,163,222,536,6316,None,None,NA
OG0008467,1.17390606802236,1.24644868243545,5,72,116,219,6317,None,None,NA
OG0008468,2.9518084327532,-0.626347927562304,5,185,136,167,988,None,None,NA
OG0008469,1.24557588499319,1.56888488102763,5,72,327,159,63,Transmembrane protein-like,GO:0016020 (18),NA
OG0008470,3.71720836561452,-0.362510947696276,5,124,9,199,281,Splicing factor 3B subunit 5 (SF3b5),GO:0000398; GO:0005686; GO:0071011 (18),NA
OG0008471,-1.73168315488566,2.25733813811152,2,166,500,1329,6318,None,None,NA
OG0008472,9.2136378089739,-3.11206820439488,60,374,507,122,6319,None,None,NA
OG0008473,1.78741715353261,0.149151118286542,5,146,486,137,6320,None,None,NA
OG0008474,5.04522941511403,-2.98493197392613,7,68,309,830,312,None,None,NA
OG0008475,2.16769299906026,-0.872930435649462,5,170,287,39,6321,None,None,NA
OG0008476,9.07673786085378,-1.85762384366185,26,219,209,420,6322,None,None,NA
OG0008477,3.99343798559438,-2.07180288266332,5,12,325,595,6323,None,None,NA
OG0008478,1.79307864111196,0.0317829566082282,5,146,486,137,6324,Leucine zipper transcription factor-like protein 1,GO:0005737; GO:1903565 (18),NA
OG0008479,1.99399993818532,0.14428737927287,5,146,365,452,6325,None,None,NA
OG0008480,5.34623668592702,-1.4488234801212,43,235,215,506,6326,None,None,NA
OG0008481,-0.949100395028482,1.8275407867512,22,172,60,105,6327,None,None,NA
OG0008482,2.32448718946706,-0.0591144843021112,5,146,365,452,6328,None,None,NA
OG0008483,3.45056007307302,-0.709225682727404,5,280,187,487,887,None,None,NA
OG0008484,2.07763586443197,0.13394060898631,5,146,365,452,758,None,None,NA
OG0008485,7.77605150144826,0.494326086529188,36,103,22,210,6329,None,None,NA
OG0008486,-10.1143527229475,-1.59231617879064,46,398,92,863,1011,None,None,NA
OG0008487,7.01418779295217,-2.97254422139318,5,105,450,1330,6330,None,None,NA
OG0008488,-3.58803488809336,4.6614162640652,2,181,211,702,6331,None,None,NA
OG0008489,-1.34649755555857,-2.03825595807225,15,209,66,839,6332,None,None,NA
OG0008490,2.62669203680288,-0.282659439555712,5,15,136,614,6333,None,None,NA
OG0008491,-4.07184507447947,-5.57580092381627,24,262,470,314,428,Alpha-glucosidase-like protein,GO:0005975; GO:0030246; GO:0090599 (12),GO:0004553; GO:0005975 (6)
OG0008492,-3.45672847825755,4.78041693735927,2,181,211,393,6334,Nuclear envelope membrane protein (Nuclear rim protein),GO:0005637; GO:0031965 (18),NA
OG0008493,-2.32603694993723,4.1691055016598,17,433,168,408,6335,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase,GO:0016020 (18),NA
OG0008494,-0.302056898658167,1.22604073751777,2,218,56,322,6336,None,None,NA
OG0008495,8.4761471549822,-2.46942332219274,60,482,405,384,79,None,None,NA
OG0008496,2.04643354814779,-3.69109156560094,11,151,43,1331,6337,Mitochondrial fission process protein 1 (Mitochondrial 18 kDa protein),GO:0000266; GO:0005739 (18),NA
OG0008497,2.77453253668081,-0.526839999667712,5,185,136,167,475,None,None,NA
OG0008499,7.1577877799822,-5.08718111943395,8,232,174,60,713,None,None,NA
OG0008500,5.74922655027639,2.9342981295666,23,275,445,498,133,None,None,NA
OG0008501,2.71693990629446,0.225557418354444,5,140,136,183,6338,None,None,NA
OG0008502,7.68670175474416,0.114106209762983,36,138,85,59,6339,None,None,NA
OG0008503,1.30438182752859,4.54385420847743,15,200,83,308,839,None,None,NA
OG0008504,3.46580026548635,-0.625167278758593,5,185,9,199,686,None,None,NA
OG0008505,4.32359502714406,0.157626123913221,5,379,108,50,6340,None,None,NA
OG0008506,-0.868939538781534,6.06369397211879,21,296,350,259,275,None,None,NA
OG0008507,2.830091695006,-0.400496391765185,5,185,136,167,104,None,None,NA
OG0008508,2.08587656420003,-0.679508714191027,5,14,32,276,22,Adenosine A3 receptor, putative,GO:0004715; GO:0004930; GO:0016020; GO:0071880 (18),NA
OG0008509,3.46536086004507,-0.0169168991962152,5,463,119,642,6341,None,None,NA
OG0008510,0.512560705359091,2.72526022959559,5,293,266,129,6342,None,None,NA
OG0008511,-0.906945963685403,1.75879183579295,22,172,60,105,6343,None,None,NA
OG0008512,2.27423880499135,-0.765743641368456,5,14,187,469,372,None,None,NA
OG0008513,-3.44798757631053,2.55385300684779,2,472,12,535,6344,LYR motif-containing protein 2,None,NA
OG0008514,-2.47919394571055,-4.5280061049381,18,100,272,211,184,None,None,NA
OG0008515,0.554015407974829,-0.723155169002123,10,282,17,516,59,NAD-dependent deacetylase sirtuin-4-like protein (NAD-dependent protein lipoamidase sirtuin-4, mitochondrial),GO:0016740; GO:0046872; GO:0070403 (18),NA
OG0008516,-1.17224218446482,2.76428362894862,2,117,385,805,6345,Alkaline ceramidase,GO:0006672; GO:0016020; GO:0017040 (18),NA
OG0008517,0.779060820753683,-1.90258958768041,2,213,213,237,6346,None,None,NA
OG0008518,-4.38706352311839,-5.03871825169713,24,190,504,461,6347,None,None,NA
OG0008519,-1.77511622506846,-5.43460562657506,18,123,31,83,119,Serine/threonine kinase-like protein,GO:0004672; GO:0005524; GO:0006468 (18),NA
OG0008520,-2.07900025445689,-3.3419184966007,34,174,75,569,6348,Histidine-rich glycoprotein-like,None,NA
OG0008521,-1.59889747697581,-4.78781130742223,1,133,372,594,6349,Amino acid transporter,GO:0015293; GO:0016020 (18),NA
OG0008522,2.37131641309987,-1.26304653119237,5,320,403,214,6350,None,None,NA
OG0008525,6.27952526014577,-5.61340001057775,8,530,22,210,6351,None,None,NA
OG0008526,1.79430029791128,-1.02976205777318,3,219,209,501,6352,None,None,NA
OG0008527,3.65535972517263,0.524229796417646,5,73,37,7,431,None,None,NA
OG0008528,-1.75543644029368,1.03891285420454,2,231,171,263,6353,GSK-3-binding protein-like,GO:0005737 (18),NA
OG0008529,6.22342489164602,-0.0931669754901605,5,170,414,439,6354,None,None,NA
OG0008530,1.66776822012197,-0.130239157191821,5,170,287,39,6355,None,None,NA
OG0008532,5.00310275953542,0.472155662067823,37,377,101,358,6356,None,None,NA
OG0008533,7.22828147810232,-3.77330210637242,5,160,399,100,6357,None,None,NA
OG0008534,2.27836773794424,-1.90229442547948,10,29,398,254,6358,None,None,NA
OG0008535,6.7212381164385,1.41091036964267,13,307,199,29,6359,Immunoglobulin I-set domain-containing protein,None,NA
OG0008536,2.09082994859945,-1.03465011548192,5,179,140,139,6360,None,None,NA
OG0008537,7.44324539106618,-2.51164129208715,5,148,673,1332,6361,None,None,NA
OG0008538,-5.08860685426463,5.26481625605433,14,87,353,444,6362,None,None,NA
OG0008539,2.82284305494558,-1.32409742306859,5,69,311,267,6363,PHD-type domain-containing protein,GO:0005634; GO:0005721; GO:0006338; GO:0031297; GO:0031490; GO:0035064; GO:0046872; GO:1901582 (10),GO:0005634; GO:0006281; GO:0046872 (7)
OG0008540,1.05101070802938,-0.331613807193347,10,249,17,837,154,None,None,NA
OG0008541,0.80620769661199,3.3268637375912,9,217,492,147,6364,None,None,NA
OG0008542,-0.0463822086500031,2.75933906603663,22,528,307,514,6365,None,None,NA
OG0008544,-7.37041809159983,0.710476638563566,50,525,201,654,6366,D-aminoacyl-tRNA deacylase,GO:0005737; GO:0006399; GO:0051500 (13),GO:0005737; GO:0051499 (5)
OG0008545,-0.210626741235147,-0.840904621593066,17,313,220,791,509,None,None,NA
OG0008546,-1.58719887334574,4.72154399920314,21,96,474,454,6367,None,None,NA
OG0008549,-1.89032270509471,-1.77460887860448,2,4,451,113,6368,None,None,NA
OG0008550,5.10001132887136,0.106844218262128,36,497,91,197,6369,Voltage-dependent calcium channel type D subunit alpha-1-like,None,NA
