X1,X2,leiden_cluster_id,walktrap6_cluster_id,infomap_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0006475,-0.775088468276618,0.622444300711294,20,91,119,20,67,Transmembrane protein 230,GO:0005769; GO:0005770; GO:0005776; GO:0005794; GO:0008021; GO:0012505; GO:0016020 (24),GO:0005769; GO:0005770; GO:0005776; GO:0005794; GO:0008021; GO:0016020 (8)
OG0006476,-4.91987959452784,-0.820101709306101,16,9,314,3,621,None,None,NA
OG0006477,3.76969244173849,2.09769347196831,8,117,427,95,693,None,None,NA
OG0006478,-1.89934269496119,-3.67844840997444,12,172,612,117,481,Methyltransferase-like protein 4-like protein,GO:0008168; GO:0043414; GO:0090304 (32),NA
OG0006479,-6.81478277751124,-3.12228128427253,61,200,227,415,703,SH2 domain-containing protein 4A-like,None,NA
OG0006480,-1.20118347712672,-0.00798902028785142,20,90,419,138,583,Transmembrane protein, putative,GO:0000281; GO:0005737; GO:0016020; GO:0030496 (21),GO:0016020 (11)
OG0006481,-1.30075804301417,-0.0393467854856053,20,90,348,2,3225,Non-structural maintenance of chromosomes element 1 homolog,GO:0000724; GO:0004842; GO:0005634; GO:0030915; GO:0046872 (23),GO:0005634; GO:0006281; GO:0006310; GO:0016740; GO:0030915; GO:0046872 (8)
OG0006482,3.87775500706518,-0.31500408166633,2,57,3,204,3226,None,None,NA
OG0006483,4.73549576691473,-5.87289449685798,5,175,156,422,3227,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,GO:0005886; GO:0008299; GO:0050518 (32),NA
OG0006485,-0.354752937041877,-1.41885230058418,6,23,298,137,3228,None,None,NA
OG0006486,-3.56885878153956,4.40505006796135,55,189,422,386,608,None,GO:0016020 (31),NA
OG0006487,-3.79653660365259,-1.28569242471443,16,5,533,187,890,Serine/threonine-protein phosphatase,GO:0004722; GO:0005506; GO:0005509; GO:0005634; GO:0005829; GO:0016491; GO:0017018; GO:0030145; GO:0050906 (25),GO:0005506; GO:0005509; GO:0017018; GO:0030145; GO:0050906 (7)
OG0006488,-2.20072332926905,-2.50435611718879,30,206,598,20,328,RNA-binding protein 48,GO:0003676 (32),NA
OG0006489,-0.435834804259895,-5.11103555673347,10,71,245,505,666,None,None,NA
OG0006490,-1.75184265681422,10.9466226387621,72,126,674,180,196,None,None,NA
OG0006491,5.52931674412573,-1.77741143220649,15,45,277,155,388,Vesicle transport protein USE1 (USE1-like protein),GO:0005789; GO:0015031 (18),GO:0005484; GO:0005783; GO:0005789; GO:0006890; GO:0015031; GO:0031201 (14)
OG0006492,-1.69542328425562,10.8860986519457,72,126,674,180,196,Kinesin motor domain-containing protein,GO:0003777; GO:0005524; GO:0007018; GO:0008017 (32),NA
OG0006493,-6.36065165110743,-1.7565030764936,36,75,212,21,470,RISC-loading complex subunit tarbp2,GO:0003700; GO:0003723; GO:0005634; GO:0008270 (31),NA
OG0006494,1.60683651856268,-1.67136785501228,6,28,181,6,3229,Mitochondrial pyruvate carrier,GO:0005743; GO:0006850; GO:0050833 (24),GO:0005743; GO:0006850 (8)
OG0006495,3.00780649139667,-0.426724762856821,20,57,53,12,114,C-mannosyltransferase DPY19L1,GO:0000030; GO:0016020; GO:0018406 (32),NA
OG0006496,4.84159131935919,-5.44670412057624,5,175,36,277,186,Fatty acid desaturase domain-containing protein,GO:0006633; GO:0016020; GO:0016717; GO:0046872 (16),GO:0006633; GO:0016020; GO:0016717 (16)
OG0006497,5.86365683964575,-1.7859654139875,15,205,255,383,956,None,GO:0016020 (32),NA
OG0006498,-3.40108601161158,-1.37639424318061,16,9,35,132,11,ATP synthase subunit (F1F0-type ATP synthase subunit G, putative,GO:0000276; GO:0015078; GO:0015986 (17),GO:0000276; GO:0015078; GO:0015986; GO:0016787 (15)
OG0006499,0.0354333727725762,-1.0561799716352,6,23,298,137,756,Beta-1,4-N-acetylgalactosaminyltransferase,GO:0005975; GO:0006486; GO:0016020; GO:0016757; GO:0046872 (19),GO:0005794; GO:0005975; GO:0006486; GO:0016020; GO:0030166; GO:0046525; GO:0070085 (12)
OG0006500,-3.20857874461329,-1.2001065921186,30,9,328,20,171,None,None,NA
OG0006502,4.73089071205938,-5.95033189767585,5,175,162,59,1256,RAS oncogene RAB34-like protein,GO:0003924; GO:0005525 (32),NA
OG0006513,2.85738428524816,-0.264315218865732,30,19,208,27,3230,None,None,NA
OG0006514,1.68084200314367,-1.96603009217964,6,72,371,273,3231,None,None,NA
OG0006515,3.00056436128104,-2.5768258284925,6,36,372,57,3232,Calcineurin-like phosphoesterase domain-containing protein,GO:0016787 (31),NA
OG0006516,2.84539455763185,2.41289761549248,7,8,220,20,446,None,None,NA
OG0006517,3.13812004617536,-0.763478131234507,2,29,30,12,313,None,None,NA
OG0006518,3.48061533860052,-0.362705202042917,2,57,30,166,3233,EGF-like domain-containing protein,GO:0016020 (31),NA
OG0006519,6.22835977963293,-0.410369009911875,15,38,698,284,3234,None,None,NA
OG0006520,1.36154850415075,0.1165660310389,2,53,62,17,3235,GBD/FH3 domain-containing protein,GO:0005829; GO:0008360; GO:0016477; GO:0030866; GO:0051015 (16),GO:0003779; GO:0007010; GO:0022604 (14)
OG0006521,12.282373747147,-3.71647140496955,3,100,198,79,362,POGO family transposase, putative (POGO family transposase, putative (Fragment)),GO:0004622; GO:0005576; GO:0005789; GO:0008081; GO:0016829; GO:0046475; GO:0046872 (22),GO:0005576; GO:0006629; GO:0008081; GO:0016020; GO:0016829; GO:0046872 (9)
OG0006522,-4.17985741206324,-3.09413597100959,50,9,621,20,1100,None,None,NA
OG0006523,5.09697063855016,-1.4010240744947,15,45,41,92,519,None,None,NA
OG0006524,2.84417009941423,-2.29063579553352,6,28,181,6,3236,None,None,NA
OG0006526,1.54633577755773,0.353781669199606,2,53,62,84,1157,Protein naked cuticle homolog,GO:0005509; GO:0005737; GO:0005886; GO:0016055; GO:0030178 (24),GO:0005737; GO:0005886; GO:0016055; GO:0030178 (4)
OG0006527,-4.56022278376734,0.134349255621572,16,114,425,20,946,SREBP regulating gene protein,GO:0000139; GO:2000640 (31),NA
OG0006528,-7.46586386271631,0.821192531645437,25,92,98,40,414,None,None,NA
OG0006529,-4.55948750086939,0.876546396672865,55,12,54,26,3237,None,None,NA
OG0006530,-4.00175777980006,3.93612816816582,17,16,54,78,608,None,None,NA
OG0006531,-3.69776741572535,3.43940666204705,30,24,476,105,3238,None,None,NA
OG0006532,-5.78185812541163,-1.50464174264656,41,75,287,295,1007,None,None,NA
OG0006533,-3.57487122126734,1.4992972005011,26,124,157,20,1029,Transmembrane protein-like,GO:0016020 (31),NA
OG0006534,-4.18379751750147,-4.76078531259284,48,171,623,110,146,None,None,NA
OG0006535,-0.513384977065681,-5.25930854791389,10,71,500,505,878,None,None,NA
OG0006536,-5.5063206345669,-0.887076945245127,50,50,307,205,368,Headcase-like protein,None,NA
OG0006537,-6.97061125346339,0.393521695196768,23,96,435,369,220,Kynurenine formamidase (KFA) (KFase),GO:0004061; GO:0005737; GO:0019441 (31),NA
OG0006538,0.763194879806878,-4.34404060357795,10,2,77,326,375,None,None,NA
OG0006539,3.33146195701444,-0.625631661355356,2,29,30,12,449,None,None,NA
OG0006540,-0.830730119430183,1.17762733137621,21,90,53,167,3239,C2H2-type domain-containing protein,None,NA
OG0006541,1.56807299546087,0.555732964337011,2,53,197,17,3240,None,None,NA
OG0006542,2.55531867436254,-2.36754629129157,6,28,181,272,292,Selenoprotein, putative,GO:0030433; GO:0030968; GO:0030970; GO:0036502; GO:0036513 (30),GO:0005789; GO:0006886 (1)
OG0006543,0.351762375152947,-3.78687259668098,10,2,204,168,899,None,None,NA
OG0006544,3.04205796710336,-0.42843923085914,2,29,201,484,3241,MYCBP, AMY1: C-Myc-binding protein, putative,GO:0003713; GO:0004402; GO:0005634; GO:0006355 (30),NA
OG0006545,3.25911231926763,-0.606093735635141,2,176,30,133,1015,Calcineurin-like phosphoesterase domain-containing protein,GO:0005783; GO:0006506; GO:0016020; GO:0016787 (31),NA
OG0006546,1.70184143475378,0.38665321356072,2,43,62,99,1177,Hexosyltransferase,GO:0000139; GO:0006493; GO:0016020; GO:0016758 (22),GO:0000139; GO:0006486; GO:0016758 (9)
OG0006547,-3.70205561228907,4.58024719244256,55,189,422,386,608,Superoxide dismutase,GO:0006801; GO:0046872 (31),NA
OG0006548,4.19879706791723,4.5458216953875,2,29,30,68,619,None,None,NA
OG0006549,-3.06535784312403,-2.12124535554634,30,9,214,20,260,None,None,NA
OG0006550,-2.12568012782252,-0.969418258607248,8,61,35,297,202,None,None,NA
OG0006551,-3.75739924021876,4.5348353672625,17,189,476,386,768,None,None,NA
OG0006552,2.94080957985604,-2.2386271666883,6,36,181,57,120,None,None,NA
OG0006553,-6.65926138468897,-10.0277492713331,68,283,596,552,1375,None,None,NA
OG0006554,-7.91908327647364,-0.36356696599708,44,84,587,48,639,None,None,NA
OG0006555,-0.657244840346931,-1.28971359246955,6,159,443,264,3242,Insulin receptor tyrosine kinase substrate, putative,GO:0005654; GO:0005829; GO:0016301; GO:0016310; GO:0030838; GO:0051017; GO:0051764; GO:2000251 (31),NA
OG0006556,3.45529728225553,0.627513943970343,2,191,7,271,441,WD repeat-containing protein 91,GO:0005829; GO:0031313; GO:0031901; GO:0031902; GO:0035014; GO:0043551; GO:0045022 (31),NA
OG0006557,1.7231384127506,-2.05368897432075,6,72,371,184,283,Zinc finger protein, putative (Zinc finger protein, putative (Fragment)),GO:0005634 (31),NA
OG0006558,-0.290518441878913,1.26857861763253,16,162,303,80,302,60S ribosomal protein L37a-like protein,GO:0003735; GO:0005840; GO:0006412 (31),NA
OG0006559,-2.6245600373379,-1.24595019334541,30,24,96,535,431,None,None,NA
OG0006560,0.817329010284783,-4.148312301576,10,2,488,326,375,None,None,NA
OG0006561,-2.33628431864893,-2.4467091273664,30,24,203,75,3243,None,None,NA
OG0006562,0.0579331725009697,-1.88279554361091,6,7,424,115,3244,None,None,NA
OG0006563,0.58816154888952,-1.69440457338081,6,83,126,11,479,None,None,NA
OG0006564,-6.56617323466456,-0.00883862489447984,37,9,529,3,1238,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7),GO:0005747; GO:0016491; GO:0032981 (31),NA
OG0006565,6.57005937985265,-0.658179850518564,8,61,235,82,887,None,None,NA
OG0006566,3.50329276017034,-0.19992098325477,2,176,30,68,892,None,None,NA
OG0006567,5.57466205052221,-1.77281877511726,15,51,277,155,388,None,None,NA
OG0006568,-0.584063449584602,-1.37750241273628,6,159,443,264,3245,Resistance to inhibitors of cholinesterase protein 3 N-terminal domain-containing protein,GO:0005783; GO:0016020 (31),NA
OG0006569,5.37873919895971,-4.61151763910041,5,133,13,203,3246,Trafficking protein particle complex subunit 2-like protein,GO:0005634; GO:0005737; GO:0006888; GO:0030008; GO:0048471 (26),GO:0006888; GO:0048471 (5)
OG0006570,4.4667280524143,-5.40839216226325,5,81,310,59,275,None,None,NA
OG0006571,2.60988887242162,-1.8334769915937,6,28,181,6,790,Calcineurin-like phosphoesterase domain-containing protein,GO:0006506; GO:0016020; GO:0016787 (31),NA
OG0006572,12.0688384383091,-3.68739816659675,3,100,198,79,789,None,None,NA
OG0006573,-3.41150871821558,1.81034430748238,26,9,149,20,125,Synaptic vesicle protein, putative,None,NA
OG0006574,-1.93934551783717,-1.47326323503242,30,19,388,27,1259,None,None,NA
OG0006575,-4.99739710398829,-1.10411331170783,16,9,314,146,1141,Sprouty-related,GO:0009966; GO:0016020 (31),NA
OG0006576,12.6910174696811,-3.37954494470344,3,93,120,33,1161,None,None,NA
OG0006578,-0.446137109481452,4.3269872952105,10,11,195,18,990,None,None,NA
OG0006580,-7.14488951274073,3.33012679106011,56,257,462,391,673,None,None,NA
OG0006581,-4.20339552470362,-1.41472074502693,16,5,301,246,917,None,None,NA
OG0006582,3.4991183488735,1.9342910934092,8,147,175,193,1153,None,GO:0016020 (31),NA
OG0006583,-5.89601103373682,0.386278300345083,16,44,446,104,598,None,None,NA
OG0006584,-0.516502538406013,-1.57764360421882,6,21,699,429,828,small monomeric GTPase,GO:0003925; GO:0005525; GO:0005770; GO:0016020 (29),GO:0003924; GO:0005525 (2)
OG0006585,-2.78893152781641,2.12702444082512,26,64,334,38,785,None,None,NA
OG0006586,3.34510224155271,6.49699523931756,7,136,123,44,10,None,None,NA
OG0006587,-2.11005274363673,-2.45264908784614,30,24,468,378,282,F-box domain-containing protein,GO:0003677; GO:0004623; GO:0005509; GO:0005576; GO:0006644; GO:0016042; GO:0050482 (31),NA
OG0006588,0.510113796509148,4.29291656500115,1,78,22,185,535,None,None,NA
OG0006589,3.95616968563879,2.0277672696711,8,61,581,441,490,Ankyrin repeat domain-containing protein 7,GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (22),GO:0005576; GO:0005634; GO:0005886; GO:0006887; GO:0032088; GO:0032440; GO:0044218; GO:0044231; GO:0051059; GO:0090729 (6)
OG0006590,1.88509114674413,0.031830458700796,2,53,32,99,3247,Cyanocobalamin reductase (cyanide-eliminating),GO:0005737; GO:0009235; GO:0032451; GO:0033787; GO:0071949 (22),GO:0005737; GO:0016491 (9)
OG0006591,2.44542016676748,-2.1084043692945,6,65,165,288,3248,Sushi domain-containing protein,GO:0016020 (30),NA
OG0006592,-2.17283884593165,-2.6821827601789,30,24,380,75,3249,Dephospho-CoA kinase domain-containing protein, putative,GO:0004140; GO:0005524; GO:0015937; GO:0016310 (20),GO:0004140; GO:0005524; GO:0015937; GO:0016020 (6)
OG0006593,4.72727271012151,-5.68097946161018,5,180,231,304,63,DNA binding protein Mcm,GO:0003697; GO:0005524; GO:0005634; GO:0032508; GO:0042555 (30),GO:0003677; GO:0004386; GO:0005524; GO:0006260; GO:0032508 (1)
OG0006594,-3.76924339839136,-2.71773740762458,50,9,491,20,746,rRNA methylase, putative,GO:0003723; GO:0008173; GO:0016020; GO:0031167 (25),GO:0003723; GO:0005739; GO:0008173; GO:0031167 (6)
OG0006595,-5.85273615428126,-0.282421083390574,43,9,351,69,1083,None,None,NA
OG0006597,-2.86623541422999,1.6230871368052,26,124,400,20,781,None,None,NA
OG0006598,-4.3104502350918,-2.51758334153877,43,9,227,8,502,Protein aveugle-like protein,None,NA
OG0006599,-2.86675135203516,-4.29854175561653,42,216,451,226,874,Galactokinase-like protein,GO:0004335; GO:0005524; GO:0005737; GO:0006012 (31),NA
OG0006600,0.293009361542107,-4.31760379785285,10,82,343,20,75,Lon protease homolog,GO:0004176; GO:0004252; GO:0005524; GO:0006508; GO:0016887; GO:0030163 (31),NA
OG0006601,1.44064827851141,0.673629461586615,2,16,62,99,992,B-cell CLL/lymphoma 7 protein family member A,None,NA
OG0006602,12.5134805052646,-4.0583669852613,31,93,5,374,329,C2H2-type domain-containing protein,None,NA
OG0006603,0.863686403549554,4.90872457510247,1,41,113,504,570,None,None,NA
OG0006604,-2.03701416560328,3.82072856909051,23,14,87,354,146,ABC transporter, putative,GO:0005319; GO:0005524; GO:0006869; GO:0016020; GO:0016787; GO:0042626; GO:0043231; GO:0140359 (31),NA
OG0006605,-0.283866086684821,4.38580587393059,1,78,497,185,274,None,None,NA
OG0006606,5.17878349713171,-4.62747261041389,5,66,13,149,3250,RING finger protein 37-like isoform X2,GO:0004842; GO:0016567 (31),NA
OG0006607,-6.34702936717188,4.13512685781731,38,8,700,20,240,Ankyrin repeat-containing protein,GO:0005576; GO:0005886; GO:0006887; GO:0007165; GO:0009605; GO:0032440; GO:0044218; GO:0044231; GO:0090729 (20),GO:0005576; GO:0005886; GO:0006887; GO:0007165; GO:0009605; GO:0044218; GO:0044231; GO:0090729 (11)
OG0006608,12.1862738936313,-3.39524862283454,3,138,379,106,157,39S ribosomal protein L55, mitochondrial-like protein,GO:0003735; GO:0005762 (31),NA
OG0006609,-1.75172630854761,-2.85873457902656,12,234,580,400,727,Gastrula zinc finger protein-like protein,None,NA
OG0006610,-0.247677245818732,-4.75505611413703,10,82,245,20,878,None,None,NA
OG0006611,4.63206191948736,-5.6732089232801,5,180,231,304,1163,Nucleolar protein 12,GO:0005730; GO:0019843 (31),NA
OG0006612,1.57549675396764,5.53134372717156,1,141,317,316,1020,None,None,NA
OG0006613,-1.95383707591212,-0.403925628602366,30,161,67,520,3251,Transmembrane protein, putative,GO:0016020; GO:0070059 (31),NA
OG0006614,1.98957212857092,0.474642305433889,2,46,26,267,3252,Ionotropic glutamate receptor L-glutamate and glycine-binding domain-containing protein,GO:0004970; GO:0005886; GO:0008066; GO:0035249; GO:0050804; GO:0098839; GO:1904315 (20),GO:0004970; GO:0005886 (6)
OG0006615,-2.40756432124293,-2.13602182382331,30,9,513,20,939,None,None,NA
OG0006616,0.23337992123449,-1.30572220796333,6,7,272,7,394,None,None,NA
OG0006617,-9.51758829661524,2.8424115467669,70,154,611,219,65,None,None,NA
OG0006618,-5.91292063304102,0.457712678969046,16,44,446,104,598,None,None,NA
OG0006619,-2.31564728327906,-0.309177966058115,4,9,130,20,395,None,None,NA
OG0006621,2.53576951316679,-2.65664073938117,6,89,232,25,3253,Coiled-coil domain-containing protein 86,GO:0005634 (31),NA
OG0006622,4.37850292614782,-5.37538644784675,5,81,310,59,809,None,None,NA
OG0006623,5.56020577839697,-1.6883501719831,15,45,449,234,3254,SH2 domain-containing adapter protein F-like protein,None,NA
OG0006625,-2.30984608241236,-0.136785716950754,30,19,400,38,781,None,None,NA
OG0006626,1.24908598355138,0.505782215654989,2,43,62,446,3255,GSK3-beta interaction protein-like protein,GO:0060828 (31),NA
OG0006627,1.34499259880865,2.70079424864068,74,211,701,302,487,None,None,NA
OG0006628,-8.60503927775538,-1.36227366441474,53,155,638,173,280,Treslin N-terminal domain-containing protein,GO:0003682; GO:0005634; GO:0006260; GO:0007095; GO:0010212; GO:0030174; GO:0033314 (31),NA
OG0006631,0.782790264404656,3.88222673422112,1,41,614,44,245,None,None,NA
OG0006632,-6.37682978221094,-1.75164482110725,36,75,212,21,470,None,None,NA
OG0006633,-5.42790285655176,2.23514941221489,11,8,702,20,92,None,None,NA
OG0006645,-5.24272600718653,-1.76955673211799,58,9,445,20,231,Phosphatidylinositol N-acetylglucosaminyltransferase subunit P, putative,GO:0005783; GO:0006506; GO:0016020; GO:0017176 (21),GO:0006506; GO:0016020; GO:0017176 (8)
OG0006646,-0.13351289340174,-1.65138432496772,6,23,272,220,325,Rho-GAP domain-containing protein,GO:0007165 (30),NA
OG0006647,6.8806684821018,-0.507733673989634,15,102,324,34,763,DNA-directed RNA polymerase III subunit RPC10 (RNA polymerase III subunit C11),GO:0003676; GO:0003899; GO:0005666; GO:0005730; GO:0006386; GO:0008270 (21),GO:0000428; GO:0003676; GO:0003899; GO:0005730; GO:0006351; GO:0008270 (9)
OG0006648,-3.91113154002344,1.90625074392571,23,101,182,44,885,G-protein coupled receptor, putative,GO:0004715; GO:0004930; GO:0007186; GO:0016020 (30),NA
OG0006649,11.8917134611973,-3.32876035684333,3,129,114,245,3256,None,None,NA
OG0006650,3.17413309804285,4.97330859190239,7,116,151,85,528,None,None,NA
OG0006651,-2.13195005961573,-2.21238300317512,30,24,468,236,206,Secreted salivary gland peptide, putative,GO:0005634; GO:0005737; GO:0009408; GO:0042026; GO:0051082 (30),NA
OG0006652,-6.63400332041895,-1.08600637429939,50,9,480,20,209,None,None,NA
OG0006653,6.36553986958349,-1.9481010150312,24,57,3,12,3257,Cytochrome b-c1 complex subunit 6,GO:0005750; GO:0006122; GO:0016491 (16),GO:0005750; GO:0006122 (14)
OG0006654,4.7623960583576,-5.54559728616462,5,180,36,231,437,Biogenesis of lysosome-related organelles complex 1 subunit 5,GO:0030133; GO:0031083 (30),NA
OG0006655,-0.860832610808967,-4.82164260858283,10,122,275,109,251,None,None,NA
OG0006656,0.138285002029778,-1.19703361505256,6,23,272,401,672,S-adenosylmethionine sensor upstream of mTORC1 (Probable methyltransferase BMT2 homolog),GO:0008168; GO:0032259 (30),NA
OG0006657,12.0660937636265,-3.95233318322883,3,100,198,79,362,None,None,NA
OG0006658,2.85403846792066,0.502741961538931,8,102,29,192,3258,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 (Complex I-B14.5a) (NADH-ubiquinone oxidoreductase subunit B14.5a),GO:0005743; GO:0042773; GO:0070469 (30),NA
OG0006659,0.268142303741814,-2.29290244096504,6,7,42,115,3259,Protein amnionless,GO:0005886; GO:0015031 (30),NA
OG0006660,-6.48711363383448,2.43003716951623,56,77,536,4,1076,None,None,NA
OG0006661,1.68183430126989,-2.13976118081794,6,59,371,285,3260,Secreted protein,None,NA
OG0006662,2.33425768307531,-1.8486935805677,6,28,181,6,821,None,None,NA
OG0006663,0.439796528137566,-0.833120198190073,6,72,371,184,3261,HIG1 domain-containing protein,GO:0016020 (30),NA
OG0006664,2.38648464373434,-0.370687575280527,4,9,242,26,3262,Cyclin-dependent kinase 2-associated protein,GO:0005634 (25),GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0016301; GO:0016310 (5)
OG0006665,-3.11136118479883,-3.53310272210823,42,26,387,337,720,None,None,NA
OG0006666,6.4986043780216,-1.48120781892524,24,89,278,181,991,Fucolectin tachylectin-4 pentraxin-1 domain-containing protein,GO:0001868; GO:0010185; GO:0016020; GO:0042806 (30),NA
OG0006667,-1.69065491267359,8.27037933355584,9,251,207,1,141,Sister chromatid cohesion protein DCC1,GO:0000775; GO:0000785; GO:0006260; GO:0031390; GO:0034088 (30),NA
OG0006668,-4.17953125544703,-4.69545623773323,48,171,460,110,382,None,None,NA
OG0006669,2.30516799382055,-1.99651166909919,6,10,165,6,247,DNA-directed RNA polymerase III subunit RPC9,GO:0000166; GO:0005666; GO:0006384 (30),NA
OG0006670,-5.79543749400294,0.256898968279501,16,44,465,104,598,None,None,NA
OG0006671,-3.78119961329615,4.09313681608452,10,16,273,528,3263,None,None,NA
OG0006672,3.78980859211767,5.58665969854607,66,148,555,186,1155,None,None,NA
OG0006673,-1.68741957255518,3.45085742956414,23,8,314,161,465,None,None,NA
OG0006674,-3.66385714121973,0.0920312095285853,50,130,518,125,256,None,None,NA
OG0006675,5.44377597264135,-2.00431677812324,15,45,277,155,140,RWD domain-containing protein,GO:0005737; GO:0006417 (30),NA
OG0006676,-3.21215216227686,4.14075353628411,14,16,472,20,3264,None,None,NA
OG0006677,2.55264308146322,-0.329191656052927,2,1,24,275,147,None,None,NA
OG0006678,-3.17429272242701,-3.20368120187507,16,19,433,20,771,None,None,NA
OG0006679,-0.436530986510871,-5.29528161996589,10,134,362,376,5,Glycine N-methyltransferase,GO:0005542; GO:0005829; GO:0006111; GO:0006730; GO:0016594; GO:0017174; GO:0032259; GO:0042802; GO:0046498; GO:0046500; GO:0051289; GO:1901052; GO:1904047 (16),GO:0005542; GO:0017174; GO:0032259; GO:0071704 (14)
OG0006680,-7.79955164500391,-0.376740665376047,44,84,579,48,1135,None,None,NA
OG0006681,0.499914726532342,0.486505000651022,2,48,353,112,3265,HIG1 domain family member 2A-like protein,GO:0016020 (30),NA
OG0006682,-4.41927448817408,-0.354240984856943,23,8,468,146,209,Corticotropin-releasing factor-binding protein (Corticotropin-releasing hormone-binding protein),GO:0005576; GO:0051424 (23),GO:0005576; GO:0016020; GO:0051424 (7)
OG0006683,-0.910567918502448,-1.65414163583503,6,7,680,220,3266,None,None,NA
OG0006684,-1.60621134349024,3.61081579214348,23,8,696,161,465,None,None,NA
OG0006685,-2.2584449441067,-2.3175005626081,30,24,468,378,282,Ecto-NOX disulfide-thiol exchanger 2-like protein,GO:0003723; GO:0007624; GO:0009897; GO:0016491 (30),NA
OG0006687,-2.62067047663843,-0.369674177110056,30,9,130,20,784,SAM domain-containing protein,None,NA
OG0006688,2.92128750524604,-0.374161095559458,2,29,30,12,642,Repulsive guidance molecule A,GO:0005886; GO:0098552 (30),NA
OG0006689,-2.00429359980738,-1.50412818902717,30,19,208,27,184,None,None,NA
OG0006690,2.02614220074499,-1.86634847635017,6,10,142,525,3267,RAB-23, putative,GO:0000045; GO:0003924; GO:0004767; GO:0005525; GO:0005776; GO:0006886; GO:0010008; GO:0012505 (30),NA
OG0006691,1.61423870018804,0.424846677839895,2,43,62,42,258,E3 ubiquitin-protein ligase RNF114,GO:0000209; GO:0006511; GO:0007283; GO:0030154; GO:0046872; GO:0060255; GO:0061630 (25),GO:0046872; GO:0060255 (5)
OG0006692,-4.51023689814722,2.65725412851586,55,189,54,26,3268,DUF4602 domain containing protein,None,NA
OG0006693,-6.47228399821436,-2.34915611261115,62,91,363,130,590,Gamma-secretase subunit PEN-2,GO:0007219; GO:0007220; GO:0070765 (19),GO:0007219; GO:0016020 (11)
OG0006694,-4.4354182870022,3.39891818052544,14,167,382,268,3269,None,None,NA
OG0006695,1.57338078907812,0.000184564650197894,2,197,62,228,255,Reductase-like,None,NA
OG0006696,-4.11472717829859,-4.42738792413459,48,118,35,132,146,None,None,NA
OG0006697,-3.07004896708643,1.51075816041245,26,124,602,20,579,None,None,NA
OG0006698,-2.05570522853052,-3.4680931281446,12,24,380,75,906,None,None,NA
OG0006700,-0.497541108810065,-5.33857843393073,10,134,279,464,682,None,None,NA
OG0006701,-3.27301565714991,6.24846151357903,32,4,399,1,110,None,None,NA
OG0006702,1.81917949608648,5.10837104803338,1,141,50,474,429,None,None,NA
OG0006703,12.6417535155185,-3.35115262979255,3,93,483,33,3270,None,None,NA
OG0006705,3.49850722245062,2.12714996820702,8,97,220,430,45,None,None,NA
OG0006706,-4.89544455119288,-0.935807080209116,16,5,314,246,621,None,None,NA
OG0006707,-4.11053291865504,-1.33185145372138,16,5,301,246,917,None,None,NA
OG0006708,0.543903669632317,5.29751661306634,1,8,140,47,1275,None,None,NA
OG0006709,-0.245513597213386,6.15601137167229,1,242,495,445,932,None,None,NA
OG0006710,1.44708319596136,4.74677017217888,1,8,113,44,930,None,None,NA
OG0006711,12.661352476395,-3.42014190667854,3,93,120,33,728,None,None,NA
OG0006712,-5.66485754557764,-0.311877102792124,16,9,347,104,306,Proteasome assembly chaperone 1,GO:0000502; GO:0005783; GO:0070628; GO:0080129 (30),NA
OG0006713,-0.166974464141486,5.4126236725451,1,171,578,110,116,None,None,NA
OG0006714,-5.84168688365137,0.375943152964254,16,44,640,104,269,SWIM-type domain-containing protein,GO:0008270 (30),NA
OG0006715,5.11396583012426,-4.1266796302198,5,66,13,206,523,Prefoldin, putative (Prefoldin, putative (Fragment)),GO:0005737; GO:0006457; GO:0016272; GO:0044183; GO:0051082 (20),GO:0006457; GO:0016272; GO:0051082 (10)
OG0006716,-2.98821560450709,-3.97572872155891,42,162,340,384,922,None,None,NA
OG0006717,1.55325504235113,0.578808932364126,2,194,62,99,662,None,None,NA
OG0006718,-1.67257992335474,10.8701951790453,72,126,656,180,196,None,None,NA
OG0006719,-2.09881464549219,-2.67246791833625,30,103,703,618,3271,None,None,NA
OG0006720,-3.73301712580836,4.10282114034905,17,16,571,26,981,Cornichon,GO:0016020; GO:0016192 (30),NA
OG0006721,-2.98833576747095,-1.3846986007093,43,9,351,20,322,Transmembrane protein 170A,GO:0016020 (30),NA
OG0006722,1.09155484131658,6.72316577917351,28,203,439,306,1205,None,None,NA
OG0006723,12.1400292723545,-3.92130968087898,3,100,198,79,3272,Homeobox protein,GO:0003677; GO:0003700; GO:0005634 (25),GO:0000981; GO:0003677; GO:0005634 (5)
OG0006724,-0.472789922439216,1.29650267845406,21,90,567,20,3273,ADP-ribosylation factor-like protein 6,GO:0003924; GO:0005525; GO:0005930; GO:0006886; GO:0016192; GO:0060271; GO:0061512 (17),GO:0003924; GO:0005525; GO:0016192; GO:0051649 (12)
